node_id_1,node_id_2,edge_id
0,174,0
0,97,1
0,176,2
1,151,3
1,149,4
2,145,5
2,140,6
3,309,7
3,138,8
4,469,9
4,119,10
4,116,11
5,109,12
7,482,13
7,481,14
8,68,15
8,219,16
8,107,17
9,365,18
9,6,19
10,64,20
10,414,21
10,371,22
11,226,23
11,230,24
12,231,25
13,33,26
13,29,27
14,12,28
14,397,29
15,96,30
15,315,31
15,223,32
16,68,33
16,369,34
16,370,35
16,293,36
17,11,37
17,197,38
18,112,39
18,357,40
19,77,41
19,83,42
19,81,43
20,36,44
20,43,45
21,38,46
21,103,47
22,91,48
22,76,49
23,24,50
24,23,51
24,233,52
24,141,53
25,254,54
26,115,55
26,126,56
26,177,57
26,232,58
27,232,59
27,232,60
27,120,61
27,160,62
28,166,63
28,450,64
30,387,65
30,69,66
30,66,67
31,22,68
32,33,69
32,29,70
33,353,71
34,20,72
34,32,73
35,34,74
35,159,75
36,47,76
36,62,77
37,39,78
37,13,79
38,278,80
38,276,81
39,38,82
39,37,83
40,362,84
40,77,85
41,40,86
41,281,87
42,54,88
42,292,89
42,409,90
43,45,91
43,21,92
44,46,93
45,47,94
45,43,95
46,291,96
46,455,97
46,44,98
47,50,99
47,45,100
48,49,101
48,35,102
49,50,103
49,48,104
50,49,105
51,222,106
51,221,107
52,347,108
52,53,109
53,346,110
54,57,111
54,42,112
54,60,113
54,405,114
55,340,115
55,338,116
55,221,117
56,415,118
56,57,119
56,58,120
57,56,121
57,54,122
57,407,123
58,56,124
58,340,125
58,61,126
58,339,127
59,60,128
59,347,129
59,222,130
60,59,131
60,61,132
60,54,133
60,418,134
61,60,135
61,220,136
61,58,137
62,35,138
62,63,139
63,62,140
64,65,141
64,480,142
65,64,143
65,339,144
65,338,145
66,30,146
66,402,147
66,84,148
67,71,149
68,8,150
68,16,151
68,70,152
69,79,153
69,30,154
69,84,155
70,293,156
70,68,157
71,275,158
71,72,159
72,358,160
72,73,161
73,75,162
73,74,163
73,72,164
74,73,165
74,275,166
75,73,167
75,79,168
75,84,169
76,9,170
77,19,171
77,40,172
77,276,173
78,485,174
78,361,175
79,286,176
79,69,177
79,75,178
80,41,179
80,485,180
81,362,181
82,78,182
83,19,183
83,104,184
84,358,185
84,75,186
84,66,187
85,86,188
85,288,189
86,87,190
87,13,191
87,454,192
88,285,193
88,74,194
89,400,195
89,286,196
90,386,197
90,246,198
91,108,199
91,247,200
92,143,201
92,142,202
93,298,203
93,478,204
93,469,205
94,378,206
94,466,207
95,17,208
95,157,209
96,15,210
96,413,211
96,388,212
97,0,213
97,171,214
98,415,215
98,175,216
99,98,217
99,407,218
100,99,219
100,408,220
101,410,221
101,409,222
102,9,223
102,90,224
103,104,225
103,19,226
104,83,227
105,144,228
106,5,229
106,188,230
107,8,231
107,259,232
107,256,233
108,31,234
108,267,235
109,192,236
109,110,237
110,186,238
110,106,239
111,263,240
111,261,241
111,267,242
112,18,243
113,375,244
113,313,245
113,312,246
114,349,247
114,349,248
115,270,249
115,142,250
115,26,251
116,147,252
116,145,253
116,216,254
116,4,255
117,148,256
117,119,257
117,216,258
118,148,259
118,105,260
119,496,261
119,123,262
119,117,263
119,4,264
120,161,265
120,27,266
120,166,267
121,124,268
121,131,269
122,323,270
122,326,271
123,119,272
123,303,273
123,127,274
124,121,275
124,128,276
125,496,277
126,129,278
126,130,279
126,161,280
126,26,281
127,478,282
127,123,283
127,304,284
128,472,285
128,4,286
128,124,287
129,126,288
129,177,289
130,126,290
130,135,291
130,136,292
131,132,293
131,94,294
132,131,295
132,128,296
133,430,297
133,423,298
133,301,299
134,430,300
134,304,301
134,299,302
135,129,303
135,130,304
136,130,305
136,168,306
137,471,307
137,305,308
138,527,309
139,308,310
139,484,311
140,216,312
140,144,313
140,2,314
141,24,315
142,115,316
142,92,317
143,92,318
143,234,319
143,146,320
144,148,321
