degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency,redundancy,node_id
3,0.00046056075823016875,0.01675502070193089,0.0075345373504290035,0.00046239689530004104,2.0,0.0,0.0,0.0,13
1,0.0004396161359902373,0.0,0.007875736825702629,0.0003925194770923981,3.0,0.0,0.0,0.0,14
3,0.00041680549697290143,0.004250943886435122,0.008723385792507294,0.0003036150584137923,1.6666666666666667,0.0,0.0,0.0,15
1,0.00040511370258917756,0.0,0.009108859086519646,0.00027183927672877196,3.0,0.0,0.0,0.0,16
3,0.00045236899122986927,0.012631218180109562,0.00808227173138558,0.00039437708534017737,2.3333333333333335,0.0,0.0,0.0,22
3,0.0004344242254105435,0.008463192574944307,0.008423385314791065,0.00034333063168546916,2.3333333333333335,0.0,0.0,0.0,23
1,0.0003883524780857635,0.0,0.008134164583819378,0.00030324677726182366,3.0,0.0,0.0,0.0,24
1,0.0004671277573398537,0.0,0.009376465143195553,0.0004383206535582382,3.0,0.0,0.0,0.0,25
3,0.0004832715645937478,0.0021282358859265565,0.00894876248678457,0.0005273052314171184,2.0,0.0,0.0,0.0,26
1,0.0004021264699316326,0.0,0.009041692063626273,0.00027183927672877196,3.0,0.0,0.0,0.0,27
2,0.00040974580546674434,5.527885417991056e-06,0.009120300979049164,0.0004807774145673989,2.0,0.0,0.0,0.0,28
2,0.0004123267431836714,0.0014427780940956655,0.00870295131176463,0.0004960397188585769,2.5,0.0,0.0,0.0,29
3,0.0004395405575443059,0.010486398637929032,0.008598953921829959,0.0005582938206130121,3.3333333333333335,0.0,0.0,0.0,30
2,0.00042002776934098877,0.0006799299064128998,0.008921499651146325,0.0005042451065447488,3.0,0.0,0.0,0.0,31
2,0.0005296511405088847,0.018756115223243653,0.00787516410264546,0.0005575241490227589,3.5,0.0,0.0,0.0,32
2,0.0003770295446963452,0.000491981802201204,0.008290024288618362,0.0005064563563664474,3.0,0.0,0.0,0.0,33
2,0.00037906504672585305,0.00099501937523839,0.008150992480082312,0.0005107645122306162,3.0,0.0,0.0,0.0,34
4,0.0004096297553711404,0.005588692157588958,0.008174334477371164,0.0005768231376976305,3.25,0.0,0.0,0.0,35
3,0.00040965887694401076,0.004250943886435122,0.012094373024279792,0.00023878211725511427,2.0,0.0,0.0,0.0,36
1,0.00040563013704866786,0.0,0.012606408376972324,0.0002186787370957875,3.0,0.0,0.0,0.0,37
1,0.00043526750420611477,0.0,0.008453805453949864,0.0003423902073161829,3.0,0.0,0.0,0.0,39
1,0.00032316704909949077,0.0,0.007241504748396448,0.0003509115176070091,2.0,0.0,0.0,0.0,40
2,0.0004854902226948947,0.0021282358859265565,0.010123629182499315,0.00040572539792762825,1.5,0.0,0.0,0.0,41
2,0.0005151264261541248,0.004245416001017131,0.009944474929709346,0.0004803717172821053,3.0,0.0,0.0,0.0,42
2,0.0005005850099036617,0.0032061735424348124,0.008822372355944207,0.0005374687673467475,3.5,0.0,0.0,0.0,46
3,0.0005077447319465916,0.002498604208931957,0.00862031937039267,0.000577155141814298,3.0,0.0,0.0,0.0,47
3,0.0004423924291361748,0.020834600140408287,0.010381405994191708,0.00035338270038201856,2.3333333333333335,0.0,0.0,0.0,48
1,0.00043496232498399154,0.0,0.010883650906955675,0.00031106198900290063,3.0,0.0,0.0,0.0,49
4,0.0004069222595877459,0.006290733605673822,0.008317599574318458,0.0005606648287927382,3.0,0.0,0.0,0.0,52
3,0.00045057298331182123,0.028861089767331302,0.009251703163284832,0.00047533186703479623,2.3333333333333335,0.0,0.0,0.0,53
1,0.0004423880378286537,0.0,0.009771794628655591,0.0004018011449910502,3.0,0.0,0.0,0.0,54
4,0.00041757868707821213,0.009513490804362607,0.01168537606375759,0.00026267965835302193,2.75,0.0005075211736156452,0.0,0.3333333333333333,55
1,0.00040133320104436966,0.0,0.012472865710655598,0.00021867873709578744,3.0,0.0,0.0,0.0,56
3,0.0004238781298029831,0.012603578753019607,0.01121770956016365,0.0002799714077289924,3.3333333333333335,0.0005906405527699826,0.0,0.3333333333333333,58
3,0.00041663425772807687,0.0,0.011663997561158034,0.00026257619821396427,3.0,0.0010150423472312904,0.0,0.6666666666666666,59
2,0.00041389885333814803,0.0,0.012224566914393145,0.0002530496720260451,3.5,0.001273205383383924,0.0,1.0,60
2,0.00047932131102235896,0.0015256963753655314,0.00844568164847272,0.0005741047198738216,3.5,0.0,0.0,0.0,61
4,0.0004819426053740093,0.05843527675358345,0.008622333469830467,0.0006287377134714984,2.75,0.0,0.0,0.0,62
4,0.0005271059080394068,0.04099479825982167,0.008478361762616023,0.0006161233476013545,2.75,0.0,0.0,0.0,63
3,0.0004402889688252207,0.01675502070193089,0.010988471544074336,0.0003126178856639006,2.3333333333333335,0.0,0.0,0.0,64
1,0.00043408409033708433,0.0,0.011508851244843837,0.00027903394939758863,3.0,0.0,0.0,0.0,65
3,0.00044881761625323926,0.02486995649554176,0.009870294502740755,0.0004057135328802418,2.3333333333333335,0.0,0.0,0.0,66
1,0.0004374749830719461,0.0,0.010301361977560927,0.0003509026419185713,3.0,0.0,0.0,0.0,67
3,0.0004294641885263601,0.009524546575198588,0.007872589680616566,0.0005683787864834257,2.6666666666666665,0.0,0.0,0.0,68
2,0.0004153419563075379,0.007777734783113415,0.007667412774961895,0.000541556976294049,3.0,0.0,0.0,0.0,69
3,0.0004174069055768791,0.009292375387642965,0.007282225945697471,0.0005631958828725836,2.6666666666666665,0.0,0.0,0.0,70
