node_id,building_density,mean_centroid_distance,poi_density,degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency
0,0.0,0.0,0.0,3.0,0.0006611824940541,0.009521059849474,0.0115732621026652,0.0002651180062085,3.0,0.0,0.0
1,0.0,0.0,0.0001135893346673,2.0,0.000514977931363,0.0,0.009569831853817,0.0002315553549385,2.5,0.0,0.0
2,0.0,0.0,0.0,2.0,0.0005212885034908,0.0006811068314096,0.0101752586090145,0.0002214739713595,2.5,0.0,0.0
3,0.0,0.0,6.0069560074496353e-05,1.0,0.0005163106103249,0.0,0.0115911637619752,0.0001805962985146,4.0,0.0,0.0
4,0.0,0.0,0.0002086288738885,4.0,0.0005458611717635,0.0016745516702865,0.0116268843487142,0.0002239535299108,2.5,0.0,0.0
5,0.0,0.0,0.0002958076122732,3.0,0.0005351375165469,0.0020826908313046,0.0130665944157662,0.0001980113387332,2.0,0.0,0.0
6,0.0096329826402652,0.0,0.0,1.0,0.0005049362952626,0.0,0.0129097924207749,0.0001633395531315,3.0,0.0,0.0
7,0.2576440664771954,68.54296688949346,0.0,3.0,0.0004474943887004,0.0021942401196858,0.0112433990780791,0.0001930672596582,3.0,0.0,0.0
8,0.0,0.0,0.0,3.0,0.0004586205584896,0.0035656401944894,0.0110924903270378,0.0001963602490904,2.6666666666666665,0.0,0.0
9,0.0024478815845249,0.0,0.000257804743378,3.0,0.0004342986174782,0.0014068333781717,0.0113250706338139,0.0001823646461718,3.0,0.0,0.0
10,0.2606575866996141,0.0,0.0,3.0,0.0004692899575202,0.0013517149062657,0.0112639633245577,0.0001974311886397,3.6666666666666665,0.0,0.0
11,0.0172018008975408,0.0,0.0004221381783798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0520354344592425,44.24567673275551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.3232438775035429,58.69176214058467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0483418017807383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.1249657712917411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.2700317817615532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.244524991829627,43.844867086789534,0.0,3.0,0.0004554143452072,0.0006482982171799,0.0113642280634005,0.000194054974191,3.0,0.0,0.0
18,0.1758116132271338,67.70756451522047,3.8499878684926325e-05,3.0,0.0004126931388397,0.0,0.0112362295258665,0.0001525432237859,2.0,0.0,0.5
19,0.1101980590284033,87.05913777800053,0.0,3.0,0.000469047838728,0.0054908496774913,0.0109874652485481,0.0001932089491888,2.6666666666666665,0.0,0.0
20,0.0,0.0,0.0,2.0,0.0004622652303952,0.0043176136326353,0.0112589885140319,0.0001856185094887,3.0,0.0,0.0
21,0.1853692676900631,55.23705948294911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.3019473463757197,50.27771012584219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.3323158390438863,37.396164464659584,0.0,3.0,0.0004853490180607,0.0014816370186156,0.0111907480588713,0.0002032523246858,3.333333333333333,0.0,0.0
24,0.0,0.0,0.0,3.0,0.0004826349145383,0.0066181536624256,0.0107994230422658,0.0001980298286064,2.6666666666666665,0.0,0.0
25,0.0,0.0,0.0,3.0,0.0004812585999093,0.0002874034606526,0.0117205608793344,0.0001906112629028,3.0,0.003146771351819,0.0
26,0.0,0.0,0.0,2.0,0.0004963774087927,0.0077559564039134,0.0105712790927717,0.000195881636533,3.0,0.0,0.0
27,0.0,0.0,0.0,3.0,0.0005285293239876,0.0091050466210408,0.0106607275411331,0.0002167645591185,3.333333333333333,0.0,0.0
28,0.0,0.0,0.0,2.0,0.0005356333351569,0.0013215309811744,0.0132298101337892,0.0001912452850884,2.5,0.0,0.0
29,0.0,0.0,0.0001696046998569,2.0,0.0005477387113598,0.0020997513107041,0.0134635879274741,0.0001982483877183,2.5,0.0,0.0
30,0.1002628224631394,29.601286186726234,0.0003053131654138,3.0,0.0005464331812602,0.0021666808837328,0.0127298828143852,0.0002217214516018,3.0,0.0,0.0
31,0.0,0.0,0.0,3.0,0.0005447566800489,0.002085315520443,0.0110990679904254,0.0002292710477601,3.0,0.0,0.0
32,0.0,0.0,0.0,3.0,0.0005088914528621,0.0039606559098156,0.0113623741391803,0.0002016355837279,3.0,0.0,0.0
