node_id,building_density,mean_centroid_distance,poi_density,degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency
0,0.0,0.0,4.471898259547141e-05,2.0,0.0006043556256983,0.0075046904315196,0.0069341916656374,0.0011804810806302,2.0,0.0,0.0
1,0.0,0.0,1.994863787977354e-05,1.0,0.0005288485724372,0.0,0.0066357733729764,0.0009301354231855,2.0,0.0,0.0
2,0.0,0.0,2.720978006793727e-05,3.0,0.000706107232311,0.0185971495342483,0.0073500267901381,0.0016100149024282,2.6666666666666665,0.0,0.0
3,0.0,0.0,0.0,3.0,0.0005810956439569,0.0069451301800467,0.0074145127013478,0.0015550403200887,3.0,0.0,0.0
4,0.0,0.0,1.3604048641075938e-05,2.0,0.0006107213162231,0.0,0.0072229694815881,0.0014970567988526,3.5,0.0,0.0
5,0.0,0.0,0.0001443908291079,4.0,0.0006770436624535,0.0205062374510384,0.0072994217693979,0.0018061428076417,3.25,0.0,0.0
6,0.0,0.0,3.80739513288786e-05,3.0,0.0005549408413991,0.0008887133405747,0.0071565897268632,0.00151028940025,3.0,0.0,0.0
7,0.0,0.0,0.0,4.0,0.0006347736169371,0.0248181429182712,0.0074356791513259,0.001713529152573,3.5,0.0,0.0
8,0.0,0.0,2.9676440421307363e-05,2.0,0.0005350585300615,9.874592673052236e-05,0.0074445383527594,0.0013798848177138,3.0,0.0,0.0
9,0.0,0.0,0.0,4.0,0.000599430427413,0.0066818077087653,0.0071035494742027,0.0016557591391648,3.5,0.0,0.0
10,0.0,0.0,0.0001865196130997,1.0,0.0007098539279268,0.0,0.0084422140786745,0.0012124112183899,3.0,0.0,0.0
11,0.0,0.0,0.0001110452431114,3.0,0.0007616020362777,0.0078338435206214,0.0082397698308675,0.0016755957440866,2.333333333333333,0.0,0.0
12,0.0,0.0,0.0001539655067294,3.0,0.0005754694045226,0.0074059445047891,0.0074050658082324,0.0015366668191518,3.0,0.0,0.0
13,0.0,0.0,0.0,3.0,0.0007363671682014,0.0427569862743161,0.0079112606001962,0.0017398515368201,3.333333333333333,0.0,0.0
14,0.0,0.0,3.435922732965906e-05,3.0,0.0007445161801158,0.0038181758335801,0.0073465621392359,0.0018046793334054,3.0,0.0,0.0
15,0.0,0.0,0.0002097409726043,3.0,0.0007375736129124,0.0149764655541292,0.0077956837451951,0.0018508322672399,3.333333333333333,0.0,0.0
16,0.0,0.0,0.0,3.0,0.0007780037149734,0.0109278825581778,0.0079701578111894,0.0018643443422022,4.0,0.0,0.0
17,0.0,0.0,6.61273967587403e-05,3.0,0.0007470459372743,0.0392679635298377,0.0081491413685789,0.0017104913598087,3.333333333333333,0.0,0.0
18,0.0,0.0,0.0,4.0,0.0008035739774303,0.0423949178763042,0.0084289226786511,0.0017970449355581,2.5,0.0,0.0
19,0.0098421355294225,50.051729947441125,6.80735912697222e-05,3.0,0.0006946192601875,0.0211645436292419,0.0072239025503716,0.0018616559300692,3.6666666666666665,0.0,0.0
20,0.0,0.0,6.268076945196733e-05,4.0,0.000749406876476,0.0490438102761594,0.0074901245932548,0.0019137161545134,3.5,0.0,0.0
21,0.0,0.0,0.0011548964600776,4.0,0.0007920385031612,0.0341002600309403,0.0078005695924414,0.0020444031261904,3.5,0.0,0.0
22,0.0,0.0,5.349415266879116e-05,3.0,0.0006997288325219,0.022316579441098,0.0076461663619754,0.0017250665521165,4.0,0.0,0.0
23,0.0,0.0,0.0001339893483872,5.0,0.0007732754884193,0.0307264408676475,0.0080637647460203,0.0019692229618896,3.2,0.004025132800746,0.0
24,0.0,0.0,0.0004508855015602,4.0,0.000822136003397,0.0519074421513445,0.00804665162601,0.0020175245381696,3.5,0.0,0.0
25,0.0,0.0,0.0001527529013795,4.0,0.000758427716603,0.0419341035515618,0.0081589878046984,0.0018189880402852,3.25,0.00670855466791,0.0
26,0.0,0.0,6.69740401974344e-05,3.0,0.0007503871876339,0.0075046904315196,0.0087510877579687,0.0015347966199362,2.333333333333333,0.0,0.0
27,0.0,0.0,0.0,4.0,0.0006544922214988,0.0105328988512557,0.007228918443116,0.0017632196633418,3.5,0.0,0.0
28,0.0,0.0,8.67791829584736e-05,3.0,0.0006290357839655,0.0099404232908725,0.0075877134066047,0.001645582850562,3.333333333333333,0.0,0.0
29,0.0105633138543229,41.12520227769096,7.876124094609265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0054479465161769,0.0,0.0011268393110832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0654164727156351,49.89325730889608,0.0006178541806415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,2.0,0.0007712784972742,0.0,0.0086568771528791,0.0016316846047398,4.5,0.0402513280074603,0.0
34,0.0,0.0,0.0001016116370824,3.0,0.000812661539916,0.0297883545637075,0.0091366736839026,0.0017127756453279,3.6666666666666665,0.0,0.0
35,0.0042001768572813,0.0,0.0001355860800312,4.0,0.0007427487768456,0.0362726704190118,0.0071507044005363,0.0020311326245916,3.5,0.0,0.0
36,0.0,0.0,0.0001293013535423,3.0,0.0008014648572215,0.0343306671933116,0.0080972541204181,0.0019096194657463,4.333333333333333,0.0,0.0
37,0.0,0.0,0.0001171169891564,4.0,0.0008968957838497,0.0580296896086369,0.0092134787099853,0.0018968981630221,3.5,0.0,0.0
38,0.0,0.0,0.0004418351969881,4.0,0.0009378707161409,0.0625390869293308,0.0092677529476654,0.0020136328980365,3.5,0.0,0.0
39,0.0,0.0,0.0003566111972505,4.0,0.0009719146692353,0.0829136631447286,0.0092196321109147,0.0020509057424788,3.5,0.0,0.0
40,0.0,0.0,0.0002484485415104,3.0,0.0009311597900421,0.0341660906487607,0.0091444220375806,0.0019562776870661,3.6666666666666665,0.0,0.0
41,0.0,0.0,0.0001693292219978,3.0,0.0008276450322707,0.0400250156347717,0.0077107458445949,0.0019881387632531,4.0,0.0,0.0
42,0.0,0.0,0.0,3.0,0.0007588415626735,0.0104670682334353,0.0076487571403669,0.0018164844372908,3.333333333333333,0.0,0.0
43,0.0,0.0,6.126622458670854e-05,3.0,0.0008371565160896,0.0036535992890293,0.0078269608523131,0.0019481829167799,3.333333333333333,0.0,0.0
44,0.0340019354856576,45.93416713860827,0.0001861260579532,3.0,0.0007866162398564,0.0464435008722556,0.0075545069073363,0.0018851526223354,4.333333333333333,0.0,0.0
45,0.0,0.0,4.5723826386104e-05,3.0,0.0008304063990906,0.0100391692176031,0.0080219940611373,0.0018994196163974,3.333333333333333,0.0,0.0
46,0.0,0.0,6.178789017716615e-05,4.0,0.0007005289528299,0.0270234686152529,0.007222671112354,0.0018822820654342,3.5,0.0,0.0
47,0.0,0.0,0.000335896257466,1.0,0.0007002896623179,0.0,0.0089188814474595,0.0011369422811404,3.0,0.0,0.0
48,0.0,0.0,0.000106993530112,3.0,0.0006712762656572,0.0203087455975774,0.0076040044329766,0.0017310607558038,3.333333333333333,0.0,0.0
49,0.0,0.0,0.000195624805548,4.0,0.0008760239335537,0.0583588426977387,0.0092383849286827,0.0018363205241226,2.75,0.0,0.0
50,0.0,0.0,0.0,1.0,0.0007824968448731,0.0,0.0090481560091987,0.0012747474494003,4.0,0.0,0.0
51,0.0,0.0,6.640355107626463e-05,3.0,0.0008354316454234,0.05671307725223,0.0085151865512095,0.0018550627278877,3.6666666666666665,0.0,0.0
52,0.0413666130256594,41.861522137084215,0.0002481950220722,5.0,0.0008465795137238,0.0925249333464994,0.0075242920419524,0.0020709286805487,2.8,0.0,0.0
53,0.0,0.0,0.0001853839381665,3.0,0.0008946582163378,0.0549685658799907,0.0087438207190658,0.0018909057630277,3.0,0.0,0.0
54,0.0,0.0,0.0010492293362529,1.0,0.0008347518008638,0.0,0.0095776869351336,0.0012195671087039,3.0,0.0,0.0
