degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency,redundancy,node_id
2,0.0004936746153573491,0.0037142610348103997,0.010104816881278131,0.0003636391962408193,3.5,0.0,0.0,0.0,0
4,0.0004925301281454891,0.004215254383691803,0.010453136612555631,0.0003741913144302282,2.5,0.0,0.0,0.0,1
3,0.0005104227609162961,0.01262848751835536,0.00995638219793076,0.00039126497265030914,2.3333333333333335,0.0,0.0,0.0,2
3,0.0005384987874885483,0.017241081454608276,0.010861017627308312,0.00037660982550107226,3.3333333333333335,0.0,0.0,0.0,3
1,0.0004827543940407537,0.0,0.010807636819571384,0.00030717910614359026,4.0,0.0,0.0,0.0,4
4,0.0004909809720026305,0.003912930811090956,0.009985958362080124,0.000373178369048765,3.0,0.0,0.0,0.0,5
2,0.0005000140104598489,0.004776712447093375,0.01032143588188215,0.0003525475661575951,3.0,0.0,0.0,0.0,8
3,0.0005628368549165961,0.01504275719098212,0.010379773326839559,0.0004340323783192665,3.0,0.0,0.0,0.0,9
4,0.0005524606592177563,0.02391811350090697,0.010616427280904773,0.00039034557318929746,2.75,0.0,0.0,0.0,14
1,0.00047678411426505657,0.0,0.010252235451539889,0.000306496150402553,4.0,0.0,0.0,0.0,15
3,0.0004967747190632737,0.0029973222769283927,0.010637454351797731,0.00034756975109982447,2.3333333333333335,0.0,0.0,0.0,16
1,0.0004419289121958386,0.0,0.0111016874231584,0.00026271047070235566,2.0,0.0,0.0,0.0,17
2,0.0005156448779556284,0.00251792346894705,0.012353242969863072,0.00031022452189113567,2.5,0.0,0.0,0.0,18
3,0.00047339899295830356,0.003772566295240563,0.010440335805233918,0.0002779461533241275,2.0,0.0015902727397639881,0.0,0.3333333333333333,19
2,0.00046353568457081946,0.0,0.010223736078458888,0.00027789466015624764,3.0,0.0047708182192919635,0.0,1.0,20
3,0.00047810881268014885,0.007527856957761078,0.009990504027254096,0.00031141467042053493,3.3333333333333335,0.001590272739763988,0.0,0.3333333333333333,21
2,0.000549996048203982,0.0008465060032823703,0.01052733422785342,0.0003908866132100921,2.5,0.0,0.0,0.0,24
3,0.0006099467887400147,0.007208257752440183,0.010970887063393126,0.0004374662340865412,3.0,0.0,0.0,0.0,25
2,0.0005458165229358721,1.2956724540036279e-05,0.010483300162834915,0.00039059627641098015,3.0,0.0,0.0,0.0,26
1,0.0004813522012978508,0.0,0.010867553130837568,0.0002890072893767812,3.0,0.0,0.0,0.0,29
3,0.0005743114035012008,0.028176556966398893,0.010456069114225842,0.00040739966625750036,3.0,0.0,0.0,0.0,30
1,0.0005023232225677371,0.0,0.009730186812225176,0.00032920812570243023,3.0,0.0,0.0,0.0,31
3,0.0005940463868703835,0.005541159194955516,0.010831975754530437,0.00042236094154146,2.6666666666666665,0.0,0.0,0.0,32
3,0.0005767097323454009,0.014645417638421008,0.010239485897185279,0.00046029153969211596,3.3333333333333335,0.0,0.0,0.0,33
1,0.0004688336727366734,0.0,0.010885421167263933,0.00023918757501404644,3.0,0.0,0.0,0.0,34
4,0.000557596420487497,0.005027209121534077,0.012711400311305528,0.0003784335551060279,3.5,0.0,0.0,0.16666666666666666,35
5,0.0004889536359917136,0.007575364947741211,0.012695974998648555,0.00033976616077674746,2.0,0.0,0.0,0.0,36
1,0.00047744174246753043,0.0,0.012952851292137404,0.0002835913457407594,5.0,0.0,0.0,0.0,37
5,0.00048655778163000056,0.015047076099162131,0.009606480336894294,0.00037962874089509654,2.8,0.00037322204328877923,0.0,0.1,38
4,0.0006037311443808976,0.001865768333765224,0.0110845159188772,0.0004363771760899825,2.75,0.002067291808384569,0.0,0.16666666666666666,39
3,0.0006097908169334037,0.00819296881748294,0.010181516297690818,0.00047257581956732523,3.3333333333333335,0.0,0.0,0.0,40
4,0.00060378794798167,0.011786300423253002,0.010866138311254272,0.0004636548585570806,3.75,0.0005789454476374922,0.0,0.3333333333333333,41
3,0.0004928849835341278,0.0,0.012001866986152734,0.00026275315908215387,1.6666666666666667,0.0,0.5,2.0,42
2,0.0005480230001263288,0.00251792346894705,0.012706537740884136,0.0003102840497028651,4.5,0.0,0.0,2.0,43
2,0.00046472101734691554,2.5913449080072558e-05,0.012602174273482189,0.0003080435260304975,3.5,0.0,0.0,0.0,47
2,0.000485154328540122,1.2956724540036279e-05,0.013316119005314741,0.00029885496791666564,2.0,0.0,0.0,0.0,48
3,0.00048427919854131344,0.00074285220696208,0.010119439665252713,0.00036019762581835296,3.3333333333333335,0.001244073477629264,0.0,0.3333333333333333,49
2,0.00048478333874772396,0.001585039302064438,0.010051567247278702,0.00034896763384669165,3.5,0.0,0.0,0.0,50
4,0.0005925678078357442,0.019365984279174225,0.011606043828662786,0.0003851731307062211,2.75,0.0,0.0,0.0,51
3,0.00048695430464272636,0.009510235812386629,0.009864195667072013,0.0003672126954175307,4.0,0.001244073477629264,0.0,0.3333333333333333,52
4,0.0006268028225566974,0.027844001036537964,0.01166956388813039,0.00042773970656295024,3.5,0.0,0.0,0.0,53
1,0.0004836127163651837,0.0,0.01011130682595747,0.00031083388103682314,5.0,0.0,0.0,0.0,54
3,0.0005087813090054762,0.003744493392070485,0.013371325237490567,0.0003282999868219415,3.0,0.0,0.0,0.0,55
1,0.0004698033163487298,0.0,0.012745623082237992,0.00028359134574075973,5.0,0.0,0.0,0.0,56
3,0.0005082290675431979,0.00876738360542455,0.012621080953792534,0.00036831051313512044,4.0,0.0,0.0,0.0,57
