node_id,building_density,mean_centroid_distance,poi_count,poi_density,poi_diversity
156,0.0,0.0,11,6.823916949432665e-05,0.0
170,0.0,0.0,1,0.00014028656767483733,0.0
171,0.0,0.0,12,0.00013095119261216943,0.0
172,0.0,0.0,1,0.0008126128135570777,0.0
173,0.0,0.0,0,0.0,0.0
26,0.0,0.0,0,0.0,0.0
28,0.0,0.0,0,0.0,0.0
71,0.0,0.0,5,0.0010502018073493874,0.0
10,0.0,0.0,1,4.936010522328047e-06,0.0
124,0.0,0.0,1,0.0004048592485021469,0.0
157,0.0,0.0,0,0.0,0.0
118,0.0,0.0,3,0.0007598250489985369,0.0
125,0.0,0.0,1,0.0003395193759967224,0.0
181,0.0,0.0,0,0.0,0.0
3,0.0,0.0,3,0.0001220059376212745,0.0
7,0.0,0.0,0,0.0,0.0
9,0.09975270047517522,18.5811698666399,0,0.0,0.0
6,0.0603955557271821,0.0,0,0.0,0.0
19,0.0,0.0,1,0.0001480838265524941,0.0
18,0.0,0.0,0,0.0,0.0
46,0.0,0.0,1,0.00015138495073379417,0.0
47,0.0,0.0,0,0.0,0.0
50,0.0,0.0,0,0.0,0.0
39,0.0,0.0,5,0.0031288916793583725,0.0
22,0.0,0.0,2,8.086778163133244e-05,0.0
42,0.0,0.0,5,0.0011638218150845495,0.0
38,0.0,0.0,1,0.0008675282039120369,0.0
95,0.0,0.0,3,0.00036032539183189044,0.0
182,0.0,0.0,0,0.0,0.0
13,0.5083272037434435,0.0,1,0.0022205330521525733,0.0
4,0.020808174538011856,0.0,0,0.0,0.0
2,0.0,0.0,0,0.0,0.0
20,0.0,0.0,0,0.0,0.0
5,0.059755771781968114,0.0,0,0.0,0.0
14,0.26150983327816496,0.0,0,0.0,0.0
8,0.07328795199325544,0.0,0,0.0,0.0
24,0.45587220955228547,14.976315820126478,0,0.0,0.0
16,0.05811662123344388,30.26842638718419,3,0.0005990903513899993,0.0
15,0.4538037247150131,11.78330150336365,1,0.002060696720882416,0.0
17,0.2553074254193058,27.41647711036681,2,0.00132501407349069,0.0
48,0.10947596163057334,0.0,1,0.0007128592851555256,0.0
30,0.45462321070582173,32.87907948289926,4,0.002013699146985732,0.0
12,0.035196508273141074,0.0,1,0.0008038355267304244,0.0
23,0.3881172231794209,18.849316910946698,3,0.0016513764986283955,0.0
11,0.006078293160241335,0.0,0,0.0,0.0
21,0.13237515929938865,0.0,1,0.00031198003895274696,0.0
25,0.014696491196274385,40.529417488638636,1,0.0003064614959679107,0.0
31,0.0,0.0,0,0.0,0.0
49,0.5094654967841707,26.739156451780726,13,0.002471254771815848,0.0
90,0.502627444684876,41.95702734844653,10,0.0009699823759495787,0.0
103,0.33874995760067367,55.359410831139954,0,0.0,0.0
29,0.20641511466493756,27.51277056411332,6,0.000933079120028584,0.0
160,0.0,0.0,0,0.0,0.0
96,0.0410669867483829,82.98933797594471,5,0.0006890401904669627,0.0
123,0.5440423635364937,37.73622633001728,0,0.0,0.0
32,0.03364820695481451,37.50915155248554,3,0.0003330635678159777,0.0
163,0.0,0.0,0,0.0,0.0
161,0.6151846515404091,52.187592814767186,6,0.0009066387982669508,0.0
164,0.0,0.0,0,0.0,0.0
102,0.06858141617080649,59.651525547816334,3,0.00015032609111416973,0.0
179,0.0,0.0,0,0.0,0.0
162,0.0,0.0,0,0.0,0.0
175,0.0,0.0,1,0.00011973689135438476,0.0
187,0.0,0.0,0,0.0,0.0
192,0.0,0.0,0,0.0,0.0
245,0.0,0.0,3,1.2686438766966616e-05,0.0
189,0.0,0.0,0,0.0,0.0
205,0.0,0.0,1,1.5188516986403902e-05,0.0
204,0.0,0.0,17,0.00030868131964694064,0.0
238,0.0391098552710285,53.235590423506586,1,0.0002635103629364275,0.0
188,0.0,0.0,4,0.00012480170444511136,0.0
183,0.0,0.0,2,9.069132631309592e-05,0.0
203,0.0,0.0,16,0.0005966125260945818,0.0
195,0.0,0.0,0,0.0,0.0
193,0.0,0.0,5,0.00017417348486922703,0.0
211,0.0,0.0,12,0.0003120542768252329,0.0
174,0.004397080917842864,16.083687247324047,1,2.30623461320102e-05,0.0
108,0.0,0.0,3,4.128797346008534e-05,0.0
213,0.0,0.0,7,0.00011574969623747172,0.0
240,0.07417785125326828,0.0,1,0.0011024268760948144,0.0
212,0.0,0.0,2,2.9789767611327744e-05,0.0
257,0.0,0.0,0,0.0,0.0
239,0.01741648547978082,23.50671577011409,0,0.0,0.0
264,0.0,0.0,0,0.0,0.0
237,0.0,0.0,0,0.0,0.0
277,0.0,0.0,0,0.0,0.0
270,0.027409400487644037,29.808641579693226,2,0.0003162719663638451,0.0
261,0.01126824281570689,0.0,0,0.0,0.0
276,0.0,0.0,0,0.0,0.0
244,0.0,0.0,6,3.2532547239673484e-05,0.0
278,0.0,0.0,0,0.0,0.0
267,0.0,0.0,1,4.48047671619436e-05,0.0
262,0.0,0.0,0,0.0,0.0
186,0.0,0.0,29,0.0009713020575881305,0.0
185,0.0,0.0,1,6.501875896627528e-05,0.0
178,0.0,0.0,0,0.0,0.0
217,0.0,0.0,5,0.0010893788047866518,0.0
176,0.0,0.0,0,0.0,0.0
215,0.0,0.0,0,0.0,0.0
208,0.0,0.0,21,0.0009366624333400019,0.0
225,0.0,0.0,0,0.0,0.0
219,0.0,0.0,1,0.0004940444398242843,0.0
194,0.0,0.0,8,0.0002667116562443028,0.0
216,0.0,0.0,0,0.0,0.0
242,0.1591922185525232,38.045367747870316,3,0.0005921604053596084,0.0
233,0.0,0.0,0,0.0,0.0
220,0.0,0.0,2,0.0012240783379505913,0.0
232,0.0,0.0,0,0.0,0.0
231,0.03477312132190179,41.62087558723719,1,0.0004564327552821394,0.0
234,0.0,0.0,1,0.00031396622361460117,0.0
226,0.056117512262835054,39.28349484299527,1,0.00018246091373530987,0.0
241,0.0,0.0,3,0.0037248801027190293,0.0
247,0.0,0.0,0,0.0,0.0
254,0.0,0.0,0,0.0,0.0
272,0.11649284471587358,17.07376119983405,1,0.000275849446728544,0.0
255,0.03792294375857348,0.0,0,0.0,0.0
266,0.1318926265902132,19.54213846104662,1,0.00028117247437882864,0.0
253,0.21086174339492286,19.74399988258576,1,0.0014544771529612383,0.0
251,0.04479516255296579,0.0,0,0.0,0.0
252,0.4055263518491538,10.068554608993848,0,0.0,0.0
248,0.026384950178111932,17.616719504632204,2,0.0005534942231610592,0.0
250,0.03293952423712015,0.0,1,0.0006996490977031531,0.0
249,0.17547368458284363,31.40629793965538,9,0.0018341753030763435,0.0
256,0.31577929704305924,34.96574791918075,3,0.001029374527545755,0.0
258,0.0,0.0,0,0.0,0.0
243,0.05844216377236162,0.0,0,0.0,0.0
259,0.0,0.0,0,0.0,0.0
263,0.0,0.0,0,0.0,0.0
265,0.0,0.0,1,0.00031691958453115707,0.0
269,0.34317286388302415,38.45476690252206,0,0.0,0.0
271,0.008772537365117053,0.0,0,0.0,0.0
279,0.0,0.0,1,1.3287231520456039e-05,0.0
280,0.0,0.0,0,0.0,0.0
68,0.24642663544577462,36.24798617154421,0,0.0,0.0
33,0.09160797503366272,18.02287526587447,0,0.0,0.0
36,0.034643231892283945,0.0,0,0.0,0.0
27,0.3998613249158228,35.18271378419423,9,0.0015667646070746447,0.0
72,0.43215006105998444,13.637468787544844,1,0.0012386351424215115,0.0
67,0.12282502431389364,11.633266850386612,0,0.0,0.0
94,0.5789819708474951,9.920062648871392,0,0.0,0.0
74,0.2884273110519641,22.40558203331219,0,0.0,0.0
37,0.12471240892514178,27.104203420303733,0,0.0,0.0
80,0.4823022243611366,10.313939525265992,4,0.004367686198306472,0.0
93,0.4049097422787595,11.59652561808289,0,0.0,0.0
53,0.45228123759194544,28.67474228795815,0,0.0,0.0
44,0.007287034110470697,22.53466972909495,0,0.0,0.0
1,0.08166619650044621,29.540854595399757,4,0.00017627315553620114,0.0
35,0.10845980402357171,0.0,0,0.0,0.0
41,0.03564901304314739,30.819038974188697,0,0.0,0.0
59,0.30049371385910467,20.861398445488962,0,0.0,0.0
89,0.6072878801512076,26.719982218987262,3,0.0013045350842815907,0.0
78,0.274098002879647,0.0,0,0.0,0.0
87,0.36764873399492903,19.81147695450273,3,0.003517235416416981,0.0
79,0.4176248155655658,37.01999590973511,4,0.0020540469123624993,0.0
100,0.4538904617214797,33.33091487212724,7,0.004544880945901153,0.0
131,0.5985211724903575,27.026595901773906,1,0.0008248892129420606,0.0
132,0.0,0.0,0,0.0,0.0
110,0.30939788399595586,11.832747932644281,0,0.0,0.0
98,0.4782044693040324,14.229253453018616,5,0.0034350782578518543,0.0
121,0.5173648750777203,13.724859330748728,2,0.004108161029303468,0.0
135,0.5936427881192282,11.04122064252023,3,0.006972417885855714,0.0
81,0.3903097141695517,29.027605006404457,0,0.0,0.0
86,0.44286486442487283,17.11105572118091,0,0.0,0.0
109,0.3710180412397713,16.23699791076597,1,0.0007378342869543177,0.0
115,0.3305527415716779,12.938139537417287,1,0.0013567617814954302,0.0
142,0.6295444444497712,10.4607032372218,2,0.005279510934699611,0.0
120,0.4072826898067322,13.524943412669693,1,0.003967909363746002,0.0
84,0.26128998741753195,15.730443552443186,1,0.0006351888604561875,0.0
75,0.43520713123918475,16.915286134341237,1,0.0006959377024409543,0.0
92,0.00040065571522203164,0.0,0,0.0,0.0
85,0.25842977593725064,0.0,0,0.0,0.0
143,0.8668063726267922,10.367906133100403,0,0.0,0.0
128,0.1227520850402477,33.738258502939416,3,0.0005245397993850986,0.0
45,0.3098815321976585,0.0,0,0.0,0.0
40,0.23114998109821233,12.354495341299698,0,0.0,0.0
56,0.13206661926415975,0.0,0,0.0,0.0
62,0.3960915078467954,19.036503911516377,0,0.0,0.0
43,0.34880859128163794,10.268700112792601,1,0.0013944658318766937,0.0
55,0.38065950442621815,20.36946472350568,0,0.0,0.0
61,0.45881004262885483,16.55131717480502,0,0.0,0.0
111,0.285023622198436,8.864210177921532,0,0.0,0.0
88,0.0,0.0,0,0.0,0.0
91,0.2858416876905989,0.0,0,0.0,0.0
83,0.2880257082483939,35.5704646552384,1,0.0010158014536021417,0.0
97,0.3777685242867137,31.03035773904829,4,0.001583569843062075,0.0
82,0.3725705162531311,16.193204166230448,0,0.0,0.0
104,0.47183472064324505,14.863171470773194,2,0.0013826692853945186,0.0
126,0.33982841700968497,35.068102534774205,8,0.0024143509056156957,0.0
54,0.10074134015623064,0.0,0,0.0,0.0
