node_id,building_density,mean_centroid_distance,poi_count,poi_density,poi_diversity
42,0.3011423035088149,41.0494831486316,0,0.0,0.0
45,0.1564999937211799,0.0,0,0.0,0.0
66,0.0307961342935386,46.43124744495024,0,0.0,0.0
75,0.27487688176197156,0.0,0,0.0,0.0
40,0.27578853982178764,0.0,0,0.0,0.0
43,0.09197955108197009,41.72442392768014,0,0.0,0.0
39,0.17631151786237464,20.533050880218575,0,0.0,0.0
44,0.0,0.0,0,0.0,0.0
46,0.20394213925359364,46.71175342383287,0,0.0,0.0
36,0.13021565514177685,0.0,0,0.0,0.0
47,0.10268883073416517,0.0,0,0.0,0.0
89,0.26692609239219867,36.221792587219745,0,0.0,0.0
88,0.20047331366821627,32.257861419212915,0,0.0,0.0
113,0.01694824207903805,0.0,0,0.0,0.0
112,0.17082046398982553,55.91638368222089,1,0.00017160931796501215,0.0
34,0.19370021011850924,71.56476258445312,0,0.0,0.0
38,0.0,0.0,0,0.0,0.0
58,0.13108692221922158,0.0,0,0.0,0.0
32,0.0,0.0,0,0.0,0.0
35,0.01887248711213018,133.4762976134429,0,0.0,0.0
62,0.0,0.0,0,0.0,0.0
21,0.17945247061348918,224.54266040702802,0,0.0,0.0
33,0.015752061880675013,0.0,0,0.0,0.0
17,0.0,0.0,0,0.0,0.0
49,0.1302566764047568,0.0,0,0.0,0.0
59,0.0010420537851157374,0.0,0,0.0,0.0
48,0.45417286062054224,41.368633653319314,0,0.0,0.0
107,0.0,0.0,0,0.0,0.0
103,0.027980975996017964,0.0,0,0.0,0.0
96,0.0,0.0,0,0.0,0.0
51,0.0,0.0,0,0.0,0.0
82,0.14710120818972736,33.50258603577366,0,0.0,0.0
81,0.0,0.0,0,0.0,0.0
20,0.0,0.0,0,0.0,0.0
53,0.0,0.0,0,0.0,0.0
189,0.22525580986489274,53.96608338856662,0,0.0,0.0
130,0.07297881341744637,111.4718925002889,0,0.0,0.0
167,0.0,0.0,1,0.0005044911933945307,0.0
129,0.0034882672236896816,0.0,0,0.0,0.0
80,0.13226510081864046,0.0,0,0.0,0.0
67,0.23542175069991117,50.37288228039714,0,0.0,0.0
160,0.26677317627824293,0.0,0,0.0,0.0
148,0.38548391056769493,29.900513024100736,0,0.0,0.0
68,0.18949593162931072,0.0,0,0.0,0.0
144,0.0,0.0,0,0.0,0.0
122,0.16215044070169599,17.435278492180323,1,0.0004854131393662379,0.0
143,0.40876521083651934,37.397304561453105,1,0.00029659751715581617,0.0
174,0.18449742963792132,32.800699832652,2,0.0002453191053328783,0.0
157,0.25534433620872876,75.63278394566647,0,0.0,0.0
170,0.03329411600120679,0.0,0,0.0,0.0
188,0.2508281970191859,26.40486866955025,1,0.00015971126307009375,0.0
147,0.0,0.0,0,0.0,0.0
142,0.2971850005467066,17.54338983871029,0,0.0,0.0
172,0.28162480799734096,41.072835421047365,0,0.0,0.0
128,0.1152889796085559,56.62703374784686,7,0.00036144019148157645,0.0
116,0.16955092508954717,0.0,0,0.0,0.0
117,0.04781452126352887,0.0,0,0.0,0.0
150,0.18004700603087667,0.0,0,0.0,0.0
132,0.2529262221296628,29.52530110241903,0,0.0,0.0
146,0.0,0.0,0,0.0,0.0
152,0.018748127004823346,0.0,0,0.0,0.0
166,0.6356657683255117,7.7874559467463,0,0.0,0.0
83,0.31847311752380025,19.626230626867624,0,0.0,0.0
168,0.12575979800858014,0.0,0,0.0,0.0
151,0.0,0.0,0,0.0,0.0
190,0.08012014088753434,0.0,0,0.0,0.0
171,0.2601269541112505,25.063918202865622,0,0.0,0.0
134,0.0,0.0,1,0.00016218800118422168,0.0
139,0.055501584502395535,0.0,1,0.00012430422090722054,0.0
69,0.0,0.0,0,0.0,0.0
52,0.025981395157518034,0.0,0,0.0,0.0
118,0.21723213054624912,25.813904184620185,0,0.0,0.0
156,0.15890048926718395,105.67001212835483,0,0.0,0.0
131,0.1071055027332188,0.0,0,0.0,0.0
165,0.0648882655320333,0.0,0,0.0,0.0
149,0.3987277585997016,38.611582220186435,0,0.0,0.0
114,0.031705637325886105,41.77182660077541,1,4.611223281833007e-05,0.0
159,0.0,0.0,0,0.0,0.0
194,0.0,0.0,0,0.0,0.0
206,0.014397421898664447,0.0,0,0.0,0.0
191,0.21258253036418862,43.587536808393324,1,0.0004689524154976169,0.0
215,0.0,0.0,1,0.0002885256013106579,0.0
161,0.24857425977927713,88.55625245494393,1,3.868959232323966e-05,0.0
220,0.016092436403078586,0.0,0,0.0,0.0
236,0.07572492430816714,0.0,1,0.00013912327062334234,0.0
283,0.10248445531215629,88.76528333462726,0,0.0,0.0
239,0.0,0.0,1,0.000204883928964075,0.0
164,0.03796420276293857,164.71106634519185,6,0.00023742905220300778,0.0
254,0.0,0.0,0,0.0,0.0
255,0.00026380278985757804,0.0,2,0.00037907415229764923,0.0
259,0.0,0.0,0,0.0,0.0
221,0.16554849126856702,134.73769034050184,0,0.0,0.0
261,0.0,0.0,1,0.0022290743904289133,0.0
281,0.11305085485118328,31.234738607229037,0,0.0,0.0
278,0.2960795722637545,45.61816879298316,0,0.0,0.0
214,0.24418035845403938,21.23432691058609,2,0.0005615595971965784,0.0
121,0.027189876883206683,0.0,1,0.0001104587781232023,0.0
177,0.2663927361878501,22.922834944879018,1,0.0003305817378395009,0.0
200,0.0,0.0,0,0.0,0.0
225,0.24991836005278767,55.1479548156473,1,0.0001249610079552236,0.0
201,0.000580373969271302,0.0,1,0.0003081261530636528,0.0
198,0.040300590657900134,0.0,2,0.00024151837567398877,0.0
115,0.03518052106916189,0.0,0,0.0,0.0
