degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency,redundancy,node_id
2,0.0005639809924696813,0.0008763574014097924,0.010878088609304561,0.0002694545311560482,2.5,0.0,0.0,0.0,0
3,0.0005699182383989127,0.0034063631167841496,0.010386983724372701,0.0002950860001696656,2.6666666666666665,0.0,0.0,0.0,1
2,0.0005445231099337754,2.286149742808154e-05,0.010868842406818034,0.0002665915358161614,2.5,0.0,0.0,0.0,2
3,0.0005578119905569695,0.004252238521623167,0.011127767234386111,0.0002850294642244168,2.6666666666666665,0.0,0.0,0.0,3
2,0.000726564643965469,0.0,0.010705586950370301,0.0004154774592435485,3.5,0.0,0.0,0.0,4
4,0.0007676475133888158,0.0036159268432082304,0.010492697186599705,0.0004749262663167194,3.0,0.0,0.0,0.0,5
3,0.0007449079995751467,0.009285578205372453,0.010494406421518322,0.00043224810919605686,3.3333333333333335,0.0,0.0,0.0,6
3,0.0005540592856737936,9.144598971232616e-05,0.010739671740768621,0.0002878098166174282,3.0,0.0,0.0,0.0,7
3,0.0005636202901660768,0.006713659744713279,0.010951475666765015,0.0002926525579280164,3.0,0.0,0.0,0.0,8
3,0.0005577745448068284,9.525623928367309e-05,0.010219872174574585,0.00029617687939786545,3.0,0.0,0.0,0.0,9
3,0.0005362947066845257,0.0025452467136597447,0.009833255900531001,0.00028041939009258216,2.3333333333333335,0.0,0.0,0.0,10
2,0.0006421734113274326,0.0,0.010362979246721263,0.0003519567200803072,3.0,0.0,0.0,0.0,11
4,0.0006848997439372065,0.007334730424842828,0.010313566897560772,0.0004120975982467364,2.75,0.0,0.0,0.0,12
2,0.0006332127269735989,0.0,0.010830741638531547,0.0003451358201934668,2.5,0.0,0.0,0.0,13
1,0.0005234608971492224,0.0,0.010164371306352886,0.00023617841361725901,3.0,0.0,0.0,0.0,14
3,0.0006775457300416876,0.0025414364640883977,0.010858063890272501,0.0003853468733059761,3.0,0.0,0.0,0.0,15
3,0.000578543618399844,0.00588302533815965,0.009930333364411646,0.00031578488990088665,3.6666666666666665,0.0,0.0,0.0,16
3,0.0005727485997029155,4.1912745284816156e-05,0.010523924874289478,0.00029869533312575764,3.6666666666666665,0.0,0.0,0.0,17
3,0.0005619522516652353,0.005029529434177939,0.009707453595207359,0.00030620064507007533,3.0,0.0,0.0,0.0,18
5,0.0005834643488036825,0.017968184416079253,0.010101748244395678,0.00032008686986202776,3.0,0.00014648146797039815,0.0,0.1,19
3,0.0005733110826259393,0.011708896932749095,0.010531474069030053,0.00030017081033091353,3.6666666666666665,0.0,0.0,0.0,20
3,0.000585979438842601,0.013324442751000191,0.009443817360890809,0.00034392531893882026,3.3333333333333335,0.0,0.0,0.0,21
2,0.0005816338542261923,0.0,0.010079478004274408,0.000301321368937795,4.5,0.0014648146797039813,0.0,1.0,22
4,0.0005875294915602167,0.021585063821680323,0.009556357966731235,0.0003328440894969926,3.25,0.00024413577995066355,0.0,0.16666666666666666,23
2,0.0006715802338152597,0.0,0.010275090096275632,0.0004157042641455688,3.5,0.0,0.0,0.0,24
4,0.0007391904976903816,0.014467517622404268,0.01074434176221219,0.0004612275041038336,3.0,0.0,0.0,0.0,25
3,0.0007145685911803883,0.0008534959039817108,0.010593652074689512,0.00044760788215083354,2.6666666666666665,0.0,0.0,0.0,26
2,0.0005780941514229163,0.0008877881501238331,0.010615591154913812,0.0003484138586185943,3.0,0.0,0.0,0.0,27
3,0.0005913732803760634,0.0018860735378167272,0.010240594614442688,0.00037376208538988936,2.3333333333333335,0.0,0.0,0.0,28
3,0.0006263603491587946,0.0034597066107830065,0.011070687309689442,0.0003728520724611226,2.3333333333333335,0.0,0.0,0.0,29
3,0.0006025735385600111,0.021558392074680893,0.009092403205312157,0.0003849026036265853,3.3333333333333335,0.0,0.0,0.0,30
3,0.0007672282007663491,0.002389026481234521,0.01019365881845616,0.0004758776233769948,3.3333333333333335,0.0,0.0,0.0,31
2,0.0007610424286820631,0.00020575347685273387,0.010851155946369661,0.0004337434613235786,3.5,0.0,0.0,0.0,32
3,0.0005999791262702103,0.026424080777290915,0.009731642097332254,0.0003431148694123406,3.3333333333333335,0.0,0.0,0.0,33
4,0.0007888748511606825,0.05716517431891789,0.010272967423766877,0.0004791096276674615,3.5,0.0,0.0,0.0,34
2,0.0006247437463757676,0.003970280053343494,0.010404543919051745,0.0003743286582570529,3.0,0.0,0.0,0.0,35
3,0.0006700851254699736,0.005879215088588303,0.010445427869582531,0.0004227174297686726,3.0,0.0,0.0,0.0,36
4,0.0007740663003565199,0.007803391122118499,0.00982809148940802,0.0005070944148680652,3.5,0.0,0.0,0.0,37
3,0.0006173787670681715,0.01607925319108402,0.008908768394378356,0.00041370828879236843,3.0,0.0,0.0,0.0,38
2,0.0005736000980299536,0.0,0.008304917799448568,0.00038439124780341287,3.5,0.0,0.0,0.0,39
4,0.0006272244076931505,0.02072013716898457,0.008441219799889073,0.00043774531272310416,2.5,0.0,0.0,0.0,40
4,0.0008280454988131384,0.003928367308058678,0.010938655302953851,0.0005115100160430154,3.75,0.00198310459543632,0.0,0.16666666666666666,41
3,0.0008337626942245749,0.003737854829491332,0.010665724666160175,0.0005002734041097659,4.666666666666667,0.00396620919087264,0.0,0.3333333333333333,42
4,0.0007956708016185583,0.06697656696513622,0.009588126406454829,0.000534445512337594,3.75,0.0,0.0,0.0,43
3,0.0007143705551955333,0.044061726043055825,0.009995914122186221,0.0004260733309546091,3.6666666666666665,0.0,0.0,0.0,44
