node_id,building_density,mean_centroid_distance,poi_density,degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency
111,0.0,0.0,0.0011950229785719,3.0,0.0007058650922395,0.0566126881310725,0.0080782937646203,0.0004845388840838,3.333333333333333,0.0,0.0
112,0.0,0.0,7.329968423898739e-05,3.0,0.0006462548746025,0.0025452467136597,0.0107303396339045,0.0002509817935469,2.6666666666666665,0.0,0.0
113,0.0,0.0,0.0,3.0,0.0006957777869321,0.0010973518765479,0.0078388700498519,0.0005150550133752,3.333333333333333,0.0,0.0
114,0.0,0.0,1.0654331966065715e-05,3.0,0.0007081800487665,0.0051781291674604,0.00821721044674,0.0005101443190351,3.6666666666666665,0.0,0.0
115,0.0,0.0,0.0003740419508117,5.0,0.0010071972548102,0.0684816155458182,0.0120114688002011,0.0005512108648476,4.4,0.0033506025157483,0.0
116,0.075019493485799,39.07990134887714,0.0002728347523337,4.0,0.0009977897993276,0.0316669841874642,0.0126217697557171,0.0005336002457321,4.25,0.0009462693176739,0.0
117,0.077162432048549,107.13418536060962,8.417059464503699e-05,4.0,0.0006954918602599,0.0076433606401219,0.0102387311872145,0.0004582765687217,3.5,0.0,0.0
118,0.0603878027057208,0.0,0.0,3.0,0.0008346825183674,0.0812116593636883,0.0099676416307905,0.0005008428828741,3.333333333333333,0.0,0.0
119,0.037774149346687,0.0,9.473332499001926e-05,2.0,0.0005847740863669,0.0049380834444656,0.0097057308042117,0.0003818035005722,3.0,0.0,0.0
120,0.0,0.0,0.0001275029029754,3.0,0.0008662497765394,0.0714193179653267,0.0104330161457626,0.0005015928228537,3.333333333333333,0.0,0.0
121,0.064990703765584,0.0,0.0,3.0,0.0010258270161644,0.0858220613450181,0.0128218922361993,0.0005144688179817,3.333333333333333,0.0,0.0
122,0.0,0.0,0.0,4.0,0.0009648032788439,0.0392455705848733,0.0120669661433115,0.0004980633554144,3.0,0.0,0.0
123,0.0260763639917037,0.0,0.0,1.0,0.0006338291716819,0.0,0.0112098831218697,0.0002149450080749,3.0,0.0,0.0
124,0.0,0.0,0.0,3.0,0.0009383757336076,0.0101466946084968,0.0127396759144349,0.0003748439665486,2.6666666666666665,0.0,0.0
