degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency,redundancy,node_id
3,0.0006605683189892218,0.007190785303695932,0.006989881957931161,0.001425377747957121,3.3333333333333335,0.0,0.0,0.3333333333333333,0
2,0.0006495048001160015,0.0030380521495858193,0.0073595550827548605,0.001292049030750859,3.0,0.0,0.0,0.0,1
3,0.0006994725558804742,0.0036500338775599414,0.008045555647348225,0.0013581835178512831,3.0,0.0,0.0,0.0,2
1,0.0005064662591699353,0.0,0.005858068657123814,0.001001210649544465,5.0,0.0,0.0,0.0,5
5,0.00060960042058716,0.009245295390466198,0.006359191407636773,0.0013627862061454147,2.6,0.0,0.1875,0.6666666666666666,6
3,0.0007242822439101033,0.008065044915087536,0.0072732755409670585,0.0015310428879230836,3.6666666666666665,0.08832041545046591,0.0,0.3333333333333333,7
3,0.0005964046241868662,0.005791969925469368,0.007125651211895119,0.0012266056948554386,2.3333333333333335,0.0,0.0,0.0,8
2,0.000632958882414239,0.0,0.006976914431147579,0.0012509285497534326,3.5,0.0,0.0,0.0,9
4,0.000753132766571385,0.022337333071055447,0.007459788781037975,0.0015588706330251102,3.0,0.0,0.0,0.0,10
1,0.0005118403014207904,0.0,0.006696148066802476,0.0009257048590959804,3.0,0.0,0.0,0.0,11
4,0.0008467289627216082,0.03005267414158634,0.008027889519052648,0.0017145219607139451,3.25,0.0,0.0,0.0,12
2,0.0007044376537376348,0.0,0.0074329741192165795,0.0014164652920491147,4.0,0.0,0.0,0.0,13
4,0.000703946270350413,0.011190523025812514,0.007617704282720541,0.0014855035851010674,2.5,0.0,0.0,0.0,14
4,0.0006945118863303846,0.021659781872226957,0.007521559017474864,0.0014470831702775874,3.25,0.0,0.0,0.0,15
2,0.0006945088686380139,0.0,0.008309665710742651,0.0012362422176428849,3.5,0.0,0.0,0.0,16
3,0.0006895721972639643,0.0005682687474045417,0.007993690955000935,0.0013666125165357383,3.0,0.0,0.0,0.0,17
1,0.000691213824398197,0.0,0.00826432113614519,0.0010659021835987656,4.0,0.0,0.0,0.0,22
4,0.0008251874618622752,0.04659803728717243,0.00804627749943611,0.001670698510221559,3.5,0.0,0.0,0.0,23
4,0.0006832238020426993,0.02259961095447293,0.00640161660774261,0.0015897956342979837,4.0,0.0,0.0,0.16666666666666666,26
4,0.0007130568807556576,0.018009747994667015,0.00774682949661601,0.001380902043550938,2.25,0.0,0.0,0.0,27
4,0.0007555362069785051,0.028260441938233558,0.007143872679879973,0.001661440261955876,3.75,0.04416020772523296,0.0,0.16666666666666666,30
4,0.0008485076874865428,0.05477236465368391,0.008062921635414515,0.0016855127426625603,3.75,0.04416020772523296,0.0,0.16666666666666666,31
1,0.0007027635565745791,0.0,0.008432507152936248,0.0010109543702572978,4.0,0.0,0.0,0.0,33
3,0.0008241094150119439,0.0360850654601884,0.008063998445793918,0.0015656918955471136,4.0,0.0,0.0,0.0,34
2,0.0005808267568351721,0.0,0.006680853958171173,0.0011082873669879384,2.5,0.0,0.0,0.0,36
3,0.0006785611513286534,0.005289270648919197,0.007064042542549421,0.001346523882839948,3.6666666666666665,0.0,0.0,0.3333333333333333,37
2,0.0005835150525670253,0.0026664918147443883,0.006846710765761148,0.0010515574559776455,2.5,0.0,0.0,0.0,38
3,0.000632549988555626,0.04773457478198151,0.006855929650819573,0.001125258135313226,3.3333333333333335,0.0,0.0,0.3333333333333333,39
3,0.0006454787548825636,0.010447402356129652,0.0075571808963512,0.0013251295249371697,3.3333333333333335,0.0,0.0,0.0,40
2,0.000616372850025718,0.0014206718685113543,0.007794464849852471,0.0011878064494103104,3.0,0.0,0.0,0.0,41
3,0.000618874969373254,0.004371298056958014,0.008228939656154927,0.001297405052511495,3.0,0.0,0.0,0.0,42
4,0.000648423275740835,0.017616331169540794,0.008047043189105839,0.0013998761934522358,3.0,0.0,0.0,0.0,43
3,0.0006994998811262899,0.02010797106200686,0.008078820274711318,0.0014201171393168786,3.6666666666666665,0.0,0.0,0.0,44
3,0.0007574973170207296,0.0129827552291653,0.0075938474391019145,0.00154840708692387,3.3333333333333335,0.0,0.0,0.0,45
3,0.0008450266128011494,0.034205407295696454,0.007624551065225884,0.0016711227172984068,4.0,0.0,0.0,0.0,46
3,0.0006698484400693534,0.014621992000524555,0.009164879686592515,0.0013495772224214556,3.0,0.0,0.0,0.0,47
3,0.0006675863541425854,0.009136012939042247,0.008705106787471655,0.0013778928996135286,3.3333333333333335,0.0,0.0,0.0,48
3,0.0006224161557196444,0.034205407295696454,0.007420436330341137,0.000875898360951944,2.0,0.0,0.0,0.0,49
5,0.0006810930064014095,0.05282713701833759,0.006658734327621242,0.0013709206274092314,3.0,0.0,0.1875,0.6666666666666666,50
4,0.0008520609457133955,0.008545887701352917,0.007677074419464614,0.001755696638696657,3.25,0.0,0.0,0.0,51
4,0.0008501512825133267,0.0336589950385767,0.007182946881689673,0.0018076398004302464,3.5,0.0,0.0,0.0,52
3,0.0008299010927748506,0.03287216138832426,0.00811000891789812,0.0015922165487149828,3.0,0.0,0.0,0.0,53
3,0.0007396407270413791,0.02965925731646012,0.007956458595982915,0.0014895825947759485,3.0,0.0,0.0,0.0,54
4,0.0006858940127711892,0.06919764824164536,0.0059919272877795166,0.0016956191308276738,4.0,0.0,0.0,0.16666666666666666,55
3,0.000767000584380218,0.030030817651301552,0.00875330907462412,0.0015259111620693423,3.3333333333333335,0.0,0.0,0.0,56
2,0.0008174549919094324,0.0009616855725307629,0.00793587330258326,0.0015047507967608715,4.0,0.0,0.0,0.0,57
4,0.0008664297834419149,0.03348414311629838,0.008411321791452807,0.0016798530669871223,3.0,0.0,0.0,0.0,58
2,0.0008352216959896636,0.02303674076016873,0.008609089300425086,0.0014521680580740534,3.5,0.0,0.0,0.0,59
