node_id,building_density,mean_centroid_distance,poi_count,poi_density,poi_diversity
62,0.0,0.0,0,0.0,0.0
89,0.0,0.0,0,0.0,0.0
61,0.0,0.0,1,3.520321339273952e-06,0.0
57,0.0,0.0,0,0.0,0.0
86,0.0,0.0,0,0.0,0.0
66,0.0,0.0,0,0.0,0.0
60,0.0,0.0,0,0.0,0.0
46,0.0,0.0,0,0.0,0.0
65,0.0,0.0,0,0.0,0.0
68,0.00016076607159601076,0.0,9,0.00027634635409954495,0.0
47,0.0,0.0,0,0.0,0.0
30,0.0,0.0,2,6.4683635194732e-05,0.0
20,0.0,0.0,0,0.0,0.0
33,0.0,0.0,0,0.0,0.0
270,0.0,0.0,2,1.4920429465718541e-05,0.0
81,0.0,0.0,0,0.0,0.0
82,0.0,0.0,1,1.772279250958748e-05,0.0
72,0.0,0.0,0,0.0,0.0
91,0.0,0.0,0,0.0,0.0
73,0.0,0.0,0,0.0,0.0
96,0.0,0.0,0,0.0,0.0
115,0.0,0.0,2,0.00013874449235357514,0.0
107,0.0,0.0,1,0.00011209801092840884,0.0
90,0.0,0.0,0,0.0,0.0
70,0.0,0.0,0,0.0,0.0
67,0.0,0.0,0,0.0,0.0
108,0.0,0.0,0,0.0,0.0
92,0.0,0.0,1,8.32044004456876e-05,0.0
51,0.0,0.0,0,0.0,0.0
69,0.0415170177359482,0.0,1,4.196424523462432e-05,0.0
25,0.0,0.0,0,0.0,0.0
31,0.0,0.0,0,0.0,0.0
24,0.0,0.0,0,0.0,0.0
22,0.0,0.0,0,0.0,0.0
23,0.0,0.0,0,0.0,0.0
101,0.0,0.0,0,0.0,0.0
45,0.0,0.0,2,9.312255615200532e-05,0.0
15,0.0,0.0,1,1.022731009098441e-05,0.0
54,0.0,0.0,0,0.0,0.0
43,0.0,0.0,2,0.00012144098801645546,0.0
27,0.0,0.0,1,4.8433704565851654e-05,0.0
36,0.0,0.0,3,0.0002143867759487808,0.0
44,0.0,0.0,2,0.0005585430166194456,0.0
32,0.0,0.0,0,0.0,0.0
113,0.0,0.0,0,0.0,0.0
121,0.0,0.0,0,0.0,0.0
95,0.0,0.0,0,0.0,0.0
97,0.1574271489520597,95.05150507610082,10,0.0004428703285191505,0.0
129,0.0,0.0,0,0.0,0.0
122,0.0,0.0,8,0.0005295112541770212,0.0
127,0.0,0.0,0,0.0,0.0
128,0.0,0.0,0,0.0,0.0
75,0.0,0.0,8,0.00034827352110470807,0.0
112,0.0,0.0,0,0.0,0.0
71,0.0,0.0,3,0.0006755700740121866,0.0
132,0.0,0.0,41,0.0009015191940162615,0.0
133,0.0,0.0,13,0.0005025751369702367,0.0
94,0.0,0.0,1,5.228489552539277e-05,0.0
123,0.0,0.0,7,0.0005507526160221134,0.0
116,0.0,0.0,1,0.00023567269227496132,0.0
74,0.0,0.0,1,3.663297251683028e-05,0.0
78,0.0,0.0,1,0.00015927021431170544,0.0
119,0.0,0.0,3,7.322280725699836e-05,0.0
219,0.11224951546992008,306.3409137834788,5,3.059507578452487e-05,0.0
176,0.0,0.0,3,0.00018558587422104968,0.0
206,0.0,0.0,0,0.0,0.0
120,0.0,0.0,1,2.6111948120745862e-05,0.0
171,0.14353670866437854,217.02212167381305,5,4.133475109919726e-05,0.0
175,0.0,0.0,2,0.00014335408998099173,0.0
223,0.0,0.0,0,0.0,0.0
210,0.0,0.0,2,4.7910632227782185e-05,0.0
207,0.0,0.0,1,5.217409779164094e-05,0.0
164,0.0,0.0,2,8.968126389977584e-05,0.0
254,0.021393567551228843,0.0,1,7.317447490679404e-05,0.0
145,0.0,0.0,0,0.0,0.0
87,0.0,0.0,0,0.0,0.0
137,0.0,0.0,0,0.0,0.0
162,0.0,0.0,0,0.0,0.0
148,0.0,0.0,0,0.0,0.0
159,0.0,0.0,2,0.00021847197560926287,0.0
160,0.0,0.0,1,0.00012758163613310833,0.0
183,0.0,0.0,0,0.0,0.0
161,0.0,0.0,1,5.7106099837426065e-05,0.0
163,0.0,0.0,9,0.00014256724096363443,0.0
228,0.0,0.0,4,0.000545232733561613,0.0
212,0.0,0.0,0,0.0,0.0
237,0.0,0.0,3,8.203615137046794e-05,0.0
114,0.0,0.0,7,0.00011785895350300893,0.0
226,0.0,0.0,6,0.0004071456413404687,0.0
238,0.0,0.0,1,6.158739026079741e-05,0.0
239,0.0,0.0,0,0.0,0.0
139,0.0,0.0,8,0.0002986560674815309,0.0
158,0.0,0.0,22,0.001031783550704957,0.0
208,0.34725141557528705,0.0,0,0.0,0.0
98,0.0,0.0,22,0.00029732425601617724,0.0
109,0.061185798145982635,0.0,6,0.00016991687172632146,0.0
214,0.0,0.0,3,0.0007466687885113796,0.0
205,0.0,0.0,0,0.0,0.0
222,0.0,0.0,2,0.00021642507395296622,0.0
217,0.000534069381370035,0.0,0,0.0,0.0
215,0.8019895897994476,66.19158256118928,0,0.0,0.0
227,0.0,0.0,1,0.0002729159107428777,0.0
249,0.0,0.0,2,0.000197775844355676,0.0
241,0.0,0.0,4,0.002201629718632676,0.0
199,0.0,0.0,10,0.0007828102352473148,0.0
216,0.0,0.0,3,0.0010657176004402193,0.0
234,0.0,0.0,5,0.0006307713409180791,0.0
209,0.0,0.0,13,0.0005748716255371298,0.0
224,0.0,0.0,6,0.0010265461742699667,0.0
211,0.0,0.0,1,9.58271551384304e-05,0.0
225,0.0,0.0,0,0.0,0.0
264,0.0,0.0,1,7.60421720853438e-05,0.0
252,0.0,0.0,2,0.00020244473900704285,0.0
