node_id,building_density,mean_centroid_distance,poi_density,degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency
0,0.1057198466123569,38.11503316607235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1089508019470026,52.78303106218432,6.536136454332967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1474968286671533,80.14866926231123,0.0001828203823967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0916626049637935,56.97059356162909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.3076719325299324,56.45319345387419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0395300546300269,54.63345254130767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1830420278654937,112.28934748704933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1477156727605582,44.57307119851271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0142463173529094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.2149292261786993,35.095322952959854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0190637537233522,12.611877405747698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2384931889451381,41.73096512841759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.3456238151543517,36.76474256612061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0427202404163037,113.40623820237072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0434793057237577,30.86857973237501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.7567310110197842,45.48100770776632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.1871408166004024,117.454529806091,4.042045247346672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0664551580882763,39.3664198046631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.045469966691959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.2420076559515065,60.84295733273911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.2864028239796208,48.59162423390006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.2128762671178294,43.67892904160716,0.0001164079432498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0726261812954728,119.47993088224644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.1630688536072316,26.128720117084956,0.0,2.0,0.0003737016187219,0.0034682186716447,0.0070501967684735,0.0004186106990728,2.0,0.0,0.0
25,0.3368091644040969,46.71085214984481,0.0,1.0,0.0003402039332175,0.0,0.0068361200320215,0.0003612906838407,2.0,0.0,0.0
26,0.1744782108062509,0.0,0.0,3.0,0.0003785092275418,0.0103680521239407,0.0066784126167402,0.0004970538684657,3.0,0.0,0.0
27,0.0,0.0,0.0,3.0,0.0003159149515191,0.0171946777942495,0.005507447737782,0.0004796630770232,2.0,0.0,0.0
28,0.0190547316948173,0.0,0.0,3.0,0.0003574127030679,0.0205988396566555,0.0058034516387077,0.0005828196313172,2.6666666666666665,0.0,0.0
29,0.0,0.0,0.0,2.0,0.0002945271526456,0.0103497501784439,0.0054906388170663,0.0004068684769884,2.5,0.0,0.0
30,0.0,0.0,0.0,1.0,0.0002926487106779,0.0,0.0054613113379991,0.0004058776440751,3.0,0.0,0.0
31,0.0824731664732607,70.08800788212807,2.3625795494541253e-05,1.0,0.0003967077381052,0.0,0.0066562173778389,0.0004932792239575,3.0,0.0,0.0
32,0.3721292168472442,45.50105901892961,0.0,3.0,0.0004163138251273,0.0036878420176064,0.0064738068353578,0.0006067043089982,2.333333333333333,0.0,0.0
33,0.2223051904758874,0.0,0.0,3.0,0.0003719668343922,0.0,0.0070198796833779,0.0004182605224134,2.0,0.0,0.5
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0706913938363726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.1214637805602667,61.98492382835323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.2388065282538163,40.211810286090966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.1495574480913852,45.17161192191029,0.0001461084891851,4.0,0.0003885116271937,0.0150350482256263,0.0063852262602617,0.0006101823414646,2.5,0.0,0.0
39,0.052364471878896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0078407450617438,73.96728690326466,0.0,2.0,0.0003731341566468,5.490583649041893e-05,0.0065291552208627,0.0005730237283013,3.0,0.0,0.0
41,2.888471181306313e-05,0.0,0.0,2.0,0.0003884514665008,0.0025531213968044,0.0064988037949872,0.0005856256655747,2.5,0.0,0.0
42,0.2890897958833729,67.88002833365427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0183783771953871,0.0,0.0,2.0,0.0003864566870674,0.0123629641830926,0.0063802607362552,0.0005767609535134,3.0,0.0,0.0
44,0.0199600060414067,0.0,0.0,3.0,0.0005328143994753,0.0156390124270209,0.0088172960630293,0.0006172267219409,3.333333333333333,0.0008207067466416,0.0
45,0.0,0.0,0.0001285304322477,3.0,0.0004168697801598,0.0150625011438715,0.0064959628435451,0.0006552241022818,2.6666666666666665,0.0,0.0
46,0.0,0.0,1.4739399666019686e-05,2.0,0.0004270967588442,0.0627665220812972,0.0059604487894535,0.0005483466256731,3.0,0.0,0.0
47,0.0224860425241364,110.68631527192224,7.942784505655407e-06,3.0,0.0003679031258258,0.0597833049653178,0.0055433421312972,0.0004615390298823,2.0,0.0,0.0
48,0.0019176997593329,0.0,0.0002246709130715,3.0,0.0005507798369204,0.0797232745840882,0.0070778260456119,0.000674461645347,2.6666666666666665,0.0,0.0
49,0.0371464470071086,50.13383714181915,0.0004667365766033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.3818339729340194,24.755561669784285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0930191989230438,0.0,0.0,1.0,0.000413731420017,0.0,0.0080480961220021,0.0004009935777906,2.0,0.0,0.0
52,0.3768058319888732,47.12322202193271,0.0,2.0,0.0004281460342981,0.0034682186716447,0.0078025878850535,0.000472856717993,2.0,0.0,0.0
53,0.0293750390949297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0276052030413336,56.93620064189522,0.0,3.0,0.0004364858868898,0.0178260949138893,0.0074212515409152,0.000575438382088,2.6666666666666665,0.0,0.0
55,0.024348358067905,0.0,0.0,2.0,0.0003998961104681,0.0,0.0066241738340869,0.0005783336720423,4.5,0.0,0.0
56,0.0116815689109846,91.5180186333619,8.426088606491068e-05,3.0,0.0004172263001814,0.0239114917915774,0.0065204496032838,0.0006381876579915,3.333333333333333,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.2077111549580312,41.98460814601196,0.0,3.0,0.0004230808012934,0.0143395742967477,0.0069890252845022,0.0005982243376382,3.0,0.0,0.0
60,0.0,0.0,0.0,3.0,0.0004924011970354,0.0056003953220227,0.007096837961671,0.0006718141914745,3.333333333333333,0.0,0.0
61,0.0685181340290508,35.932609633761146,0.0,3.0,0.0004507287337537,0.0210929921850692,0.0075144096108648,0.0005938627863879,2.333333333333333,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0890092628909006,27.284975856716656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,4.0,0.0003821709178995,0.0103772030966891,0.007831761925868,0.0003166547676954,1.5,0.0,0.0
65,0.0237304692378926,36.9695378384906,1.380462135380293e-05,1.0,0.0003531348804745,0.0,0.0076705004533521,0.0002827244023456,4.0,0.0,0.0
66,0.2555434995068047,48.85792754813489,0.0,3.0,0.0004306276800177,0.013936931495818,0.007588220372909,0.0005485143455604,2.333333333333333,0.0,0.0
67,0.0,0.0,0.0,3.0,0.0003463216205628,0.053432529877926,0.0056076473548705,0.0003978256443791,2.0,0.0,0.0
68,0.0,0.0,0.0,1.0,0.0003213067206469,0.0,0.0055972787796917,0.0003457020934613,3.0,0.0,0.0
69,0.0,0.0,0.0,1.0,0.0004356318802494,0.0,0.0077978227238311,0.0004847566663785,3.0,0.0,0.0
70,0.1395855065081064,56.06570572747216,0.0,3.0,0.0004550037154565,0.0349201120079064,0.0070665984244519,0.000663187536493,3.0,0.0,0.0
71,0.0,0.0,0.0,2.0,0.0002053189107625,0.0069181353977927,0.0040771387548559,0.000353008036216,2.0,0.0,0.0
72,0.0,0.0,0.0,3.0,0.0004154573102845,0.0081077618550851,0.0060323020431792,0.0006882040357687,3.333333333333333,0.0,0.0
73,0.0144565904221292,57.03468177146456,3.094456678531573e-05,3.0,0.0004800743718166,0.0322663299108695,0.0069316223045393,0.0007027707501133,3.333333333333333,0.0,0.0
74,0.0,0.0,4.8422922892920585e-05,4.0,0.0005550156146075,0.0286059408115082,0.0074668356925097,0.0007594482341069,3.25,0.0,0.0
75,0.0022590345518935,0.0,0.0002952860179294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0001020048035776,5.0,0.000482647904151,0.0450959937041307,0.0077415253153545,0.0006017685782551,1.8,0.0,0.0
77,0.0,0.0,0.0,3.0,0.0004397598765139,0.0265927268068595,0.0072331972486726,0.0005875311711613,2.333333333333333,0.0,0.0
78,0.0017653509685003,0.0,0.0,1.0,0.0003100639286582,0.0,0.0050527193267418,0.0003928248192006,3.0,0.0,0.0
79,0.0604947394593349,50.13491708834103,5.0996152094919854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,3.0,0.0004389063891275,0.0196654404363183,0.007917603782283,0.000535410922524,2.6666666666666665,0.0,0.0
82,0.0,0.0,2.138290755817509e-05,1.0,0.0004064591467928,0.0,0.0076616085467148,0.0004541106694452,3.0,0.0,0.0
83,0.2161672095014522,206.2602008065593,4.558300178053165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0610551982362958,57.67557895308319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.1279149222713862,17.749464575791247,0.0,1.0,0.0003708628595732,0.0,0.0080555727847254,0.0002827244023456,4.0,0.0,0.0
86,0.0,0.0,0.0,2.0,0.0003448078882674,0.0468895843628177,0.0059753869831649,0.0003490810791369,2.5,0.0,0.0
87,0.0489299723137023,28.715653149824533,0.0,3.0,0.0004370771480398,0.0069272863705411,0.0074086392702781,0.0004842583584789,2.0,0.0,0.0
88,0.0,0.0,0.0,1.0,0.0004143363523629,0.0,0.0075321184002009,0.0004091630591822,3.0,0.0,0.0
89,0.0,0.0,0.0,2.0,0.0003133686344602,0.0436592909826314,0.0057890731945018,0.0003107844698612,2.5,0.0,0.0
90,0.2130161998099736,57.38364465330446,0.0010137880080859,2.0,0.0004334677574767,0.0,0.0083491293427724,0.0004875540547638,2.5,0.0,0.0
91,0.0194282690788567,13.61330751471002,0.0002017255723337,2.0,0.0004387674927881,0.0,0.0079506492826846,0.0004904472485065,2.5,0.0,0.0
92,0.0,0.0,0.0,3.0,0.0004446957471314,0.0253573454858251,0.0075147175675498,0.0005460225377103,3.0,0.0,0.0
93,0.092798386577459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.1206471284238508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,1.0,0.0003399121401997,0.0,0.0073832871507867,0.0002827244023456,4.0,0.0,0.0
96,0.0,0.0,0.0,3.0,0.0003832192102227,0.0171946777942495,0.0073899737727572,0.000359064699472,2.6666666666666665,0.0,0.0
97,0.0991806320053422,21.139402229308704,0.0,1.0,0.0003685271559441,0.0,0.0075593290661098,0.0003160542871142,3.0,0.0,0.0
98,0.0,0.0,0.0,3.0,0.0004010340750071,0.023948095682571,0.007253906570525,0.0004139049888629,2.333333333333333,0.0,0.0
99,0.1509336557433954,43.38886117720492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0108215258258606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0008769137963439,0.0,0.0,3.0,0.0004092691514176,0.0115576785812331,0.0063655864527824,0.0006336819893229,3.0,0.0,0.0
102,0.1764473804801952,89.15888625927609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.1322243391128818,53.59985399197172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,3.0,0.0004819434880916,0.0738025952158714,0.0070523284571145,0.0006822558305094,3.6666666666666665,0.0,0.0
