edge_id,edge_length,edge_betweenness,edge_embeddedness,mean_building_dist,mean_poi_dist
0,66.19658883372708,0.00035329800353298005,0.0,355.466958675134,832.175935926623
1,136.2156380292557,0.00132653401326534,0.0,8.416461589252156,0.0
2,10.599232361620503,0.00202979702029797,0.0,0.0,0.0
3,63.76852640212784,0.05013831950138319,0.0,0.0,0.0
4,119.05236074613299,0.006044395560443955,0.0,4.220883281399209,0.0
5,32.34499793583595,0.05598940105989401,0.0,6.6416082562191,0.0
6,22.29670119041391,0.0016798320167983201,0.0,354.8955637690818,0.0
7,82.12295752577026,3.3330000333300003e-06,0.0,0.0,0.0
8,79.77255450100132,0.0033529980335299803,0.0,0.0,0.0
9,40.940569069168674,0.0016764990167649901,0.0,16.198662922017725,0.0
10,38.590166044399744,0.0033529980335299803,0.0,0.0,0.0
11,40.90130481946516,0.0083658300836583,0.0,0.0,0.0
12,66.2945649733612,0.0034813185348131852,0.0,33.80221017046153,0.0
13,36.01073462795794,0.0029880345298803454,0.0,1.825409917333716,0.0
14,63.243240646626006,0.00260640602606406,0.0,5.196580246697448,0.0
15,110.63514541583592,0.004961170549611705,0.0,5.302696375457474,0.0
16,188.40902315329276,0.001481518514815185,0.0,2.029698482934091,0.0
17,35.92078807547123,0.0034629870346298704,0.0,1.3271538745553189,0.0
18,33.456212408710115,0.0016798320167983201,0.0,0.0,3.964427199786781
19,536.0184103044917,8.332500083325001e-06,0.0,214.9101275961099,344.3941305596561
20,353.1315512433307,8.332500083325001e-06,0.0,126.65851910739548,404.58871795668284
21,130.7047377879004,1.4998500149985002e-05,0.0,0.0,0.0
22,59.02780393450183,0.014000266640002666,0.0,7.953766604831927,6.596143321023543
23,20.46774728987356,0.016521681165216812,0.0,0.0,0.0
24,10.152543506768222,0.00447955204479552,0.0,0.0,0.0
25,39.52970875615418,0.0008082525080825251,0.0,0.0,0.0
26,62.888454015075354,0.00432290104322901,0.0,4.97642867527783,0.0
27,88.15633670774987,0.001338199513381995,0.0,5.3517127070331005,0.0
28,63.11265416308195,0.005409459054094591,0.0,4.251935916016688,0.0
29,20.3511059462392,0.0,0.0,0.0,0.0
30,68.40823174145777,0.0008715795087157951,0.0,0.7790591064596203,0.0
31,37.88116463429855,0.008947438589474386,0.0,0.0,0.0
32,10.68373230353896,0.010232310102323101,0.0,0.0,0.0
33,127.63719492220207,0.0010965570109655702,0.0,14.016796284573028,0.0
34,117.30674937452439,0.0007882545078825451,0.0,0.0,0.0
35,8.740407369001613,0.024119254741192548,0.0,0.0,0.0
36,64.72784670604186,0.0066593340665933405,0.0,12.470790235294965,0.0
37,80.7248233359112,0.029267073292670732,0.0,10.502979696138386,0.0
38,93.51172784671067,0.0008915775089157751,0.0,0.0,0.0
39,82.11499994788866,0.011463853614638536,0.0,7.70803495485396,23.220376507629503
40,65.42838259656094,0.009549045095490451,0.0,18.56458126154563,0.0
41,88.06325253514753,0.0016798320167983201,0.0,154.82785180126777,756.5223436672438
42,83.55934650499701,0.0031096890310968904,0.0,0.0,0.0
43,130.98412865668598,0.0018664800186648002,0.0,0.0,0.0
44,83.39029062607511,0.013017031630170317,0.0,10.855774158072869,0.0
45,56.671576978040015,0.046368696463686965,0.0,9.78475896708594,14.924996654152974
46,99.49926355746331,0.00180981901809819,0.0,5.672290910914462,0.0
47,59.3700044066197,0.011217211612172116,0.0,2.4457929935200444,0.0
48,12.522447096641688,0.00395293803952938,0.0,0.0,0.0
49,128.58814693613792,9.99900009999e-06,0.0,4.885286072012031,0.0
50,87.63863576012099,0.0008299170082991701,0.0,0.0,0.0
51,7.22148875941556,0.004339566043395661,0.0,0.0,0.0
52,47.817923733383864,4.999500049995e-06,0.0,0.0,0.0
53,172.47323171309796,4.999500049995e-06,0.0,6.579407159219479,0.0
54,33.59795249367631,4.999500049995e-06,0.0,0.0,18.373331631731073
55,54.93422129635801,0.008444155584441556,0.0,13.328835255191095,0.0
56,17.093095064310187,0.0003724627537246275,1.0,0.0,0.0
57,12.605627480033153,0.004877012298770123,1.0,0.0,0.0
58,43.22501722292457,4.58287504582875e-06,1.0,1.1780092514580314,0.0
59,38.737549638647536,0.0003937106289371063,1.0,0.0,0.0
60,55.07966617353574,0.010333966603339666,0.0,5.727368657471157,10.426918037608402
61,27.15015798803101,0.0016798320167983201,1.0,0.0,0.0
62,70.50999696440913,0.0,1.0,14.81544520526512,0.0
63,24.43726407408585,0.0016798320167983201,0.0,0.0,0.0
64,27.081523363716915,0.00502949705029497,1.0,0.0,0.0
65,64.99467395523484,0.0066993300669933005,0.0,11.513361281310479,27.85034339328049
66,71.86410974196572,0.0016681665166816651,0.0,10.792247358443976,0.0
67,131.71082510082545,1.1665500116655e-05,0.0,4.820731390383871,0.0
68,30.554769376485858,0.008732460087324602,0.0,0.0,0.0
69,51.65582941597642,0.0014065260140652602,0.0,0.0,0.0
70,130.20615255463585,0.006384361563843616,0.0,5.7382831135731545,0.0
71,53.063352381960414,0.01002899710028997,0.0,387.05168345198246,765.0793145714779
72,71.2351157492247,0.011677165616771656,0.0,12.813884825590202,0.0
73,126.09969863607698,0.0,0.0,7.153814858011187,0.0
74,4.487467584277035,0.001302786388027864,2.0,0.0,0.0
75,39.832466497750914,0.006351031563510316,0.0,2.8075784349301314,0.0
76,28.422262959681643,0.0006099390060993901,0.0,0.0,0.0
77,28.06018085946232,0.0016698330166983301,0.0,0.0,0.0
78,42.641778114893214,0.0006216045062160451,0.0,2.781494444288677,0.0
79,14.243010954289666,0.011012232110122321,0.0,3.6820983477484655,0.0
80,163.21228377597194,0.00112655401126554,0.0,11.807193978516548,12.96518146270963
81,101.27795022697653,0.00044495550444955507,0.0,0.0,0.0
82,79.71643344110768,8.1658500816585e-05,1.0,0.0,0.0
83,105.78654595210635,0.025399126753991266,1.0,0.0,15.886234622427237
84,76.33700809558607,0.024245908742459087,0.0,15.589944547920172,0.0
85,80.73378864164371,0.0005532780055327801,0.0,0.0,0.0
86,162.20854006729618,0.0007899210078992101,1.0,0.0,0.0
87,160.27262574563477,0.009505716095057161,1.0,0.0,28.118839547435293
88,11.373671932710616,0.0016764990167649901,0.0,0.0,0.0
89,208.6360766535713,6.666000066660001e-06,0.0,28.119848373984038,0.0
90,198.48636651102694,0.0021631170216311704,0.0,0.0,0.0
91,107.02397484991376,0.003909609039096091,0.0,11.047216200246734,0.0
92,105.89694017249361,0.0025030830250308304,0.0,0.0,0.0
93,134.33161791667703,1.1665500116655e-05,0.0,0.0,1.5116362233074383
94,19.62391176249436,0.004154584541545846,0.0,0.0,0.0
95,125.74751624697231,0.0097656900976569,0.0,0.0,0.0
96,11.039814176057304,0.004557877545578776,0.0,0.0,0.0
97,122.89141777568507,0.005916075059160751,0.0,0.0,0.0
98,392.1469105907466,0.012340432623404327,0.0,0.0,0.0
99,102.88138905026193,0.00037829550378295503,0.0,3.7474665948205383,0.0
100,136.35565286789165,0.005147818551478185,0.0,0.0,0.0
101,12.186403846756532,0.0016798320167983201,0.0,453.1745117513956,1135.8003360681041
102,28.442545269243354,0.0016798320167983201,0.0,3.6569540831915113,0.0
103,17.842290520175723,0.00502949705029497,0.0,0.0,0.0
104,47.18196633528733,0.01117888211178882,0.0,3.5682395786358954,0.0
105,28.16532052046562,0.0016798320167983201,0.0,3.8921358564153987,0.0
106,18.21778627820099,0.0083658300836583,0.0,0.0,0.0
107,16.492101698719058,0.010312302103123021,0.0,0.0,0.0
108,29.236079402378135,0.007342599073425991,0.0,0.0,0.0
109,37.747653107872296,0.007427590574275906,0.0,3.0982350398030487,0.0
110,11.720729308969839,0.01132220111322201,0.0,3.9101564939362365,0.0
111,892.1756887557437,0.00017831550178315503,0.0,0.0,19.935556446860655
112,194.10590086094294,0.0005249475052494751,0.0,0.0,0.0
113,205.8129192706583,0.00132986701329867,0.0,0.0,0.0
114,383.5696334906129,0.0015015165150151651,0.0,0.0,0.0
115,178.91899081796146,0.0010965570109655702,0.0,0.0,0.0
116,24.75363012583961,0.0036812985368129855,0.0,0.0,0.0
117,171.29966209777302,8.332500083325001e-06,0.0,1.7254514189785297,10.463420346232388
118,30.615384273566224,8.332500083325001e-06,0.0,0.0,0.0
119,13.30024087617884,0.045242142452421426,0.0,4.281806628549477,0.16493431343795772
120,67.54609738422825,0.04715028497150285,0.0,5.952660608329707,14.6411711927564
121,15.666992170272067,0.0016798320167983201,0.0,2.142700316182254,0.0
122,19.837708037696682,0.012712062127120621,0.0,3.583753347281197,0.0
123,113.17684303199633,1.6665000166650002e-06,0.0,0.0,0.0
124,22.827324758704602,9.999000099990002e-05,1.0,0.0,0.0
125,17.12997402261898,0.0019281405192814053,1.0,0.0,0.0
126,171.90616419160014,0.012567076625670767,0.0,9.368756286225963,0.0
127,22.66951795851536,0.018984768189847682,0.0,0.0,0.0
128,44.33416296043101,0.008290837582908377,0.0,1.3172124736835102,0.0
129,33.6468858243133,0.019816351698163516,0.0,4.055451582490816,0.0
130,53.88912374352185,0.0016798320167983201,0.0,0.0,0.0
131,69.8766902496563,0.02310935573109356,0.0,0.0,23.824981891038533
132,72.29141537853634,0.0016798320167983201,0.0,0.0,0.0
133,32.902706551822796,0.010340632603406326,0.0,0.0,0.0
134,20.886769340256457,0.0016798320167983201,0.0,1.2348232200433689,0.0
135,32.78102214243999,0.0016998300169983002,0.0,2.0952288725854453,0.0
136,52.218980271247716,0.0030130320301303202,0.0,0.0,0.0
137,66.32405256901328,0.0016798320167983201,0.0,0.0,0.0
138,63.57912610147396,0.020251308202513082,0.0,0.0,0.0
139,219.20651912846236,0.0016798320167983201,0.0,0.0,0.0
140,217.47786099472498,0.019874679198746793,0.0,0.0,0.0
141,58.827882479062225,0.00951571509515715,0.0,0.0,0.0
142,17.725086096677828,0.0036912975369129755,0.0,1.0864780995938523,0.0
143,36.21706052220839,0.0010698930106989302,0.0,1.2631459431160983,0.0
144,60.43042780297449,9.99900009999e-06,0.0,1.1551642807960611,0.0
145,15.05823908757516,0.0051361530513615306,0.0,0.0,0.0
