degree,closeness,betweenness,straightness,information,avg_neighbor_deg,clustering,local_efficiency,redundancy,node_id
3,0.0004328027255355192,0.003318898330179278,0.011823786835181219,0.00031376097045886383,2.3333333333333335,0.0,0.0,0.0,4
1,0.000423836710119483,0.0,0.01217458847401745,0.0002496168658340087,3.0,0.0,0.0,0.0,5
7,0.000453127898900342,0.0018973185766615911,0.010483077550657062,0.0004120902386131932,3.5714285714285716,0.0006533053855435306,0.0,0.19047619047619047,13
2,0.00043686369747416497,0.0,0.01070511750878449,0.00035528729226075984,5.5,0.005054532898001366,0.0,1.0,14
4,0.0004493282540863055,0.00023899675475475777,0.010456865494829699,0.0003937337907193067,5.0,0.0012720582113652655,0.0,0.3333333333333333,15
4,0.0004656501096363637,0.014795251931138873,0.009999183751074942,0.0003704887079405015,2.25,0.0,0.0,0.0,16
1,0.00034787344301677296,0.0,0.007959066036080483,0.0002842412990092393,4.0,0.0,0.0,0.0,17
5,0.00043005281427728015,0.007115790169868071,0.01148664543230413,0.00037191838642581165,3.4,0.0003079207481511552,0.0,0.1,18
3,0.0004236637473266135,0.00242003003242239,0.011903498342410059,0.0003340676467286277,3.6666666666666665,0.001026402493837184,0.0,0.3333333333333333,19
3,0.00042363954090031733,2.705623638733107e-05,0.011900637023046815,0.00034306311624610444,3.6666666666666665,0.001026402493837184,0.0,0.3333333333333333,20
3,0.00041236955990167087,0.001249096246548451,0.011717099584364666,0.00029977688963447565,2.0,0.0,0.0,0.0,21
4,0.0004343252624180854,0.007055665200118446,0.011406956175438267,0.00037435724128933147,4.0,0.0,0.0,0.0,22
3,0.00043042499170060114,0.0011844619040676046,0.01189918467329793,0.000349236903860229,3.3333333333333335,0.0,0.0,0.0,23
3,0.00043235821141705545,0.002404998789984984,0.011548222240189343,0.0003453626279567355,3.3333333333333335,0.0,0.0,0.0,24
4,0.0004359581973646706,0.010162623011930298,0.011042069040036899,0.000377303392499081,4.25,0.0,0.0,0.0,25
7,0.00045759053534071036,0.006092162559880712,0.009871665133454149,0.00042055979979879727,3.857142857142857,0.0006265502209391148,0.0,0.23809523809523808,26
2,0.0004455627569568255,0.0,0.010237706864097603,0.0003552421881025821,5.5,0.0033234138206668104,0.0,1.0,27
4,0.0004546850314680554,1.503124243740615e-06,0.009987684161651734,0.0003862176703840941,3.75,0.0014438165489555563,0.0,0.5,28
3,0.00043399264895152545,0.004731835119295456,0.011489835329485531,0.0003237017778889252,3.0,0.0,0.0,0.0,29
3,0.00038569053945057563,0.003403073287828752,0.010335494621892335,0.00033003734505421484,2.6666666666666665,0.0,0.0,0.0,30
2,0.0003840179419819582,6.01249697496246e-05,0.010823199598876839,0.00029862640869755976,3.0,0.0,0.0,0.0,31
1,0.0004034289468093791,0.0,0.01203012039743926,0.0002406846506481084,3.0,0.0,0.0,0.0,32
5,0.0004366843138529676,0.01446757084600342,0.010954037675031707,0.0003843377311433501,3.0,0.0,0.0,0.0,33
1,0.00042563073852081083,0.0,0.011866722984459012,0.0002558681289067349,3.0,0.0,0.0,0.0,34
3,0.0003740469948374795,0.0014760680073532839,0.009818694674433808,0.0003184150023208887,2.3333333333333335,0.0,0.0,0.0,35
1,0.0003674964021520422,0.0,0.010163295547318296,0.0002525535983893304,3.0,0.0,0.0,0.0,36
3,0.0004202922706194126,0.0007936496006950447,0.010674131043727664,0.000343642709017275,3.0,0.0,0.0,0.0,39
3,0.00039717915479309273,0.004368079052310227,0.010641314408741992,0.0003522744856956888,3.6666666666666665,0.0,0.0,0.0,40
3,0.0004023250329264326,0.0029476266419753458,0.010638324712628449,0.00035920560596983104,3.0,0.0,0.0,0.0,42
3,0.0004201488291598571,0.0029837016238251205,0.010963966152991484,0.00036465006704447636,4.0,0.0,0.0,0.0,43
3,0.0004104180242778843,0.00305585158752467,0.010532533830234076,0.0003615684859694665,3.6666666666666665,0.009254182776552764,0.0,0.3333333333333333,44
4,0.00043109412386433066,0.00572089087167678,0.011337631845074272,0.0003784737279460915,3.75,0.0,0.0,0.0,45
4,0.0004353930898632455,0.007924471013000521,0.011248191400498209,0.00038750649993570283,4.25,0.0,0.0,0.0,46
5,0.0004369609503822646,0.011362116158435309,0.010811740911655144,0.0003952042074464164,3.6,0.0,0.0,0.0,47
2,0.00043521929179792955,0.0,0.011052484531955672,0.000348772685722983,5.0,0.0,0.0,0.0,48
4,0.0004376842824555732,0.00957941080535894,0.010767291116068986,0.0003905054106044615,4.0,0.0,0.0,0.0,49
2,0.0004385320561626349,0.013487533839084537,0.010669231877005332,0.00035919571827100016,4.5,0.0,0.0,0.0,50
4,0.0004430064596239885,0.020771673924251558,0.010235233365875498,0.0003980815845909304,2.75,0.0013249236819151777,0.0,0.16666666666666666,53
3,0.0004414477300552834,0.010123541781593042,0.010668951282826933,0.0003829197952899769,3.6666666666666665,0.0026498473638303555,0.0,0.3333333333333333,54
3,0.00044448156345517774,0.021422526721791242,0.009755161941431282,0.0004065025163151205,3.6666666666666665,0.0,0.0,0.0,55
3,0.0004501820356440782,0.005199306759098787,0.010452783648578167,0.00038621583386066956,3.3333333333333335,0.0026498473638303555,0.0,0.3333333333333333,56
4,0.0004902629765184017,0.0125165155776281,0.010320723948766838,0.0004264591178753372,3.25,0.0,0.0,0.0,57
3,0.0004492444917880804,0.01251801870187184,0.010013897572995986,0.0003961901420123517,3.0,0.0,0.0,0.0,58
5,0.00042060075413899206,0.002747711117557844,0.010640098161621191,0.0003800401749615279,3.2,0.00031757798931368825,0.0,0.1,59
